"genes" "logFC" "logCPM" "PValue" "FDR" "EnsID"
"626802" 9.53087910510824 -0.0270127262262958 3.16535107685039e-21 1.50931713890731e-18 "ENSMUSG00000078864"
"53978" 9.53087910510824 -0.0270127262262958 3.16535107685039e-21 1.50931713890731e-18 "ENSMUSG00000031861"
"73102" -9.57664860405918 0.107959146319643 3.74830128943975e-21 1.69791801242805e-18 "ENSMUSG00000038267"
"93705" -9.57664860405918 0.107959146319643 3.74830128943975e-21 1.69791801242805e-18 NA
"260305" -9.57664860405918 0.107959146319643 3.74830128943975e-21 1.69791801242805e-18 "ENSMUSG00000039577"
"233064" -9.56299166100995 0.0950941122092653 5.62244045632447e-21 2.50511982233513e-18 "ENSMUSG00000037020"
"64085" -9.54920420113736 0.0821116275973132 8.44747116878668e-21 3.70312611123312e-18 "ENSMUSG00000032452"
"73902" 9.4953039512254 -0.061910612339364 1.14432636289512e-20 4.85963222142602e-18 "ENSMUSG00000072423"
"171543" 9.4953039512254 -0.061910612339364 1.14432636289512e-20 4.85963222142602e-18 "ENSMUSG00000040093"
"26874" -9.53528370570172 0.0690095111860663 1.2712927764278e-20 5.31576405700481e-18 "ENSMUSG00000055782"
"224171" 9.47718190753358 -0.0796761151153789 1.76288115364924e-20 7.1512458022437e-18 "ENSMUSG00000033031"
"225908" 9.47718190753358 -0.0796761151153789 1.76288115364924e-20 7.1512458022437e-18 "ENSMUSG00000036098"
"94352" -9.52122758234166 0.0557855201040127 1.91640382847566e-20 7.65969700796174e-18 "ENSMUSG00000034205"
"78771" 9.45882932957152 -0.0976594883304252 2.72096873715428e-20 1.07178564213212e-17 "ENSMUSG00000021596"
"504186" 9.44024027633292 -0.115866089832122 4.20783689953365e-20 1.6337828441775e-17 "ENSMUSG00000066279"
"12142" -9.49269769676552 0.0289626204000475 4.3768362803143e-20 1.6754652572206e-17 "ENSMUSG00000038151"
"269037" -9.47821835491243 0.0153588965068442 6.63137462623165e-20 2.50325181897708e-17 "ENSMUSG00000052928"
"320712" -9.46359221931081 0.00162366212398976 1.00645020917572e-19 3.74716578564203e-17 "ENSMUSG00000035258"
"93707" -9.44881628301551 -0.0122456709915644 1.53014418012854e-19 5.54503848956181e-17 "ENSMUSG00000023036"
"100504377" -9.44881628301551 -0.0122456709915644 1.53014418012854e-19 5.54503848956181e-17 NA
"75259" 9.38299129037586 -0.1718818885158 1.5745261915892e-19 5.63079570542143e-17 "ENSMUSG00000096971"
"226652" -9.4338874457324 -0.0262517685434852 2.33039564135979e-19 8.120233735451e-17 "ENSMUSG00000048865"
"99439" -9.4338874457324 -0.0262517685434852 2.33039564135979e-19 8.120233735451e-17 "ENSMUSG00000033268"
"114642" 9.34352294690588 -0.210449554814516 3.83288558383156e-19 1.31865819345516e-16 "ENSMUSG00000029279"
"239096" -9.37257758909579 -0.0837000079492797 8.32003257515756e-19 2.82662706700259e-16 "ENSMUSG00000059674"
"100126229" 9.32337634238021 -0.230119920839661 9.40651542934938e-19 3.11780101041813e-16 "ENSMUSG00000085105"
"73072" 9.32337634238021 -0.230119920839661 9.40651542934938e-19 3.11780101041813e-16 "ENSMUSG00000064125"
"14608" -9.35683419000905 -0.0984328524391393 1.27617894377023e-18 4.12919851342037e-16 "ENSMUSG00000031932"
"208994" -9.35683419000905 -0.0984328524391393 1.27617894377023e-18 4.12919851342037e-16 "ENSMUSG00000032358"
"13409" 9.30294441016539 -0.250057197820655 1.47816671032632e-18 4.72648153175989e-16 "ENSMUSG00000024749"
"223773" -9.34091709398563 -0.113320269088282 1.9610369550464e-18 6.19756086060537e-16 "ENSMUSG00000034333"
"71816" 9.28221895206841 -0.270268653699671 2.32768780821501e-18 7.27175022292825e-16 "ENSMUSG00000021720"
"243277" -9.32482242542939 -0.128365563031855 3.01893584406147e-18 9.32405196656211e-16 "ENSMUSG00000044017"
"53321" 9.26119141140736 -0.290761855821818 3.6731720904202e-18 1.1217207218599e-15 "ENSMUSG00000017167"
"235086" -9.29208420646853 -0.15894354578324 7.19444118492056e-18 2.17264129961062e-15 "ENSMUSG00000034275"
"228482" 9.21819393436363 -0.332625366207062 9.20565963311081e-18 2.74945739745405e-15 "ENSMUSG00000041219"
"217303" -9.2754322246985 -0.17448340173172 1.11374279662559e-17 3.2548833838158e-15 "ENSMUSG00000034652"
"93717" -9.2754322246985 -0.17448340173172 1.11374279662559e-17 3.2548833838158e-15 "ENSMUSG00000102440"
"70747" 9.19620489316815 -0.354012461903093 1.46207535349407e-17 4.22741979070377e-15 "ENSMUSG00000027858"
"320484" -9.24154032133353 -0.206083671893964 1.72739707922172e-17 4.89051304335074e-15 "ENSMUSG00000052142"
"68169" -9.24154032133353 -0.206083671893964 1.72739707922172e-17 4.89051304335074e-15 "ENSMUSG00000049001"
"67412" 9.17387550880153 -0.375714918263179 2.32720869875683e-17 6.38901062863755e-15 "ENSMUSG00000038916"
"414066" 9.17387550880153 -0.375714918263179 2.32720869875683e-17 6.38901062863755e-15 NA
"108073" 9.17387550880153 -0.375714918263179 2.32720869875683e-17 6.38901062863755e-15 "ENSMUSG00000056755"
"28105" -9.22429104506442 -0.222152005649497 2.68426505512881e-17 7.2233306864699e-15 "ENSMUSG00000033949"
"574418" -9.22429104506442 -0.222152005649497 2.68426505512881e-17 7.2233306864699e-15 "ENSMUSG00000046110"
"13803" 9.15119507984796 -0.397742074273397 3.71245197182632e-17 9.79618758662791e-15 "ENSMUSG00000041773"
"242705" 9.15119507984796 -0.397742074273397 3.71245197182632e-17 9.79618758662791e-15 "ENSMUSG00000018983"
"71819" -9.20683303327551 -0.238404647709508 4.17918042646807e-17 1.09217254625938e-14 "ENSMUSG00000032254"
"227358" 9.12815239209172 -0.420103687922772 5.93547710465651e-17 1.52188992667414e-14 "ENSMUSG00000047443"
"54651" 9.12815239209172 -0.420103687922772 5.93547710465651e-17 1.52188992667414e-14 "ENSMUSG00000046269"
"73010" -9.18916117215468 -0.254845911787765 6.51922490519775e-17 1.64061123794787e-14 "ENSMUSG00000044067"
"57394" -9.18916117215468 -0.254845911787765 6.51922490519775e-17 1.64061123794787e-14 "ENSMUSG00000015401"
"381845" 9.10473568522087 -0.442809961609754 9.5110657219197e-17 2.37157114913812e-14 "ENSMUSG00000033967"
"327762" -9.17127015763187 -0.271480265356058 1.01893524691399e-16 2.49492261944823e-14 "ENSMUSG00000036875"
"170743" -9.17127015763187 -0.271480265356058 1.01893524691399e-16 2.49492261944823e-14 "ENSMUSG00000044583"
"17085" -9.15315448582248 -0.288312337046219 1.59569429416395e-16 3.8379978071754e-14 "ENSMUSG00000004707"
"75694" -9.15315448582248 -0.288312337046219 1.59569429416395e-16 3.8379978071754e-14 NA
"105653" 9.08093261678395 -0.465871569504585 2.45895845493529e-16 5.81148103014664e-14 "ENSMUSG00000003469"
"100502733" 9.08093261678395 -0.465871569504585 2.45895845493529e-16 5.81148103014664e-14 NA
"20969" -9.13480844286304 -0.305346924502883 2.50387148175869e-16 5.86661405195857e-14 "ENSMUSG00000020592"
"208836" -9.09740127252634 -0.340043732899566 6.20214095218875e-16 1.42854227914863e-13 "ENSMUSG00000039187"
"79201" -9.09740127252634 -0.340043732899566 6.20214095218875e-16 1.42854227914863e-13 "ENSMUSG00000037613"
"16498" 9.03211487697292 -0.513106022813681 6.4166095317643e-16 1.45330858719852e-13 "ENSMUSG00000028931"
"74396" 9.03211487697292 -0.513106022813681 6.4166095317643e-16 1.45330858719852e-13 "ENSMUSG00000087396"
"225266" -9.05899830691643 -0.375612782085703 9.79089945405548e-16 2.12885485009419e-13 "ENSMUSG00000042514"
"18011" -9.05899830691643 -0.375612782085703 9.79089945405548e-16 2.12885485009419e-13 "ENSMUSG00000006435"
"64293" -9.05899830691643 -0.375612782085703 9.79089945405548e-16 2.12885485009419e-13 "ENSMUSG00000029123"
"13717" -9.05899830691643 -0.375612782085703 9.79089945405548e-16 2.12885485009419e-13 "ENSMUSG00000029675"
"320798" -9.05899830691643 -0.375612782085703 9.79089945405548e-16 2.12885485009419e-13 NA
"71724" 8.98158721955909 -0.561903058166014 1.69033820972643e-15 3.6174568663114e-13 "ENSMUSG00000064294"
"276950" 8.98158721955909 -0.561903058166014 1.69033820972643e-15 3.6174568663114e-13 "ENSMUSG00000035208"
"791309" 8.9556439002145 -0.586920164642797 2.75344400200725e-15 5.7126606511874e-13 NA
"432478" 8.9556439002145 -0.586920164642797 2.75344400200725e-15 5.7126606511874e-13 "ENSMUSG00000059406"
"75136" 8.9556439002145 -0.586920164642797 2.75344400200725e-15 5.7126606511874e-13 NA
"100504207" 8.9556439002145 -0.586920164642797 2.75344400200725e-15 5.7126606511874e-13 "ENSMUSG00000062132"
"213980" 8.92922549789228 -0.612368387233669 4.49613007922704e-15 9.2575999563115e-13 "ENSMUSG00000090173"
"636791" -8.97898251321348 -0.449552799933155 6.2070072513972e-15 1.22246558033134e-12 "ENSMUSG00000094002"
"21928" -8.97898251321348 -0.449552799933155 6.2070072513972e-15 1.22246558033134e-12 "ENSMUSG00000021281"
"14586" -8.97898251321348 -0.449552799933155 6.2070072513972e-15 1.22246558033134e-12 "ENSMUSG00000022103"
"15233" -8.97898251321348 -0.449552799933155 6.2070072513972e-15 1.22246558033134e-12 "ENSMUSG00000022821"
"109292" -8.97898251321348 -0.449552799933155 6.2070072513972e-15 1.22246558033134e-12 NA
"17318" -8.97898251321348 -0.449552799933155 6.2070072513972e-15 1.22246558033134e-12 "ENSMUSG00000035299"
"207686" 8.90231428773885 -0.638262677308594 7.3599071997538e-15 1.4186873601568e-12 "ENSMUSG00000040473"
"16633" 8.90231428773885 -0.638262677308594 7.3599071997538e-15 1.4186873601568e-12 "ENSMUSG00000030187"
"69217" 8.90231428773885 -0.638262677308594 7.3599071997538e-15 1.4186873601568e-12 "ENSMUSG00000040428"
"68203" -8.9582653888864 -0.468658388651145 9.90070204892053e-15 1.86868875685841e-12 "ENSMUSG00000047842"
"12335" -8.9582653888864 -0.468658388651145 9.90070204892053e-15 1.86868875685841e-12 "ENSMUSG00000079110"
"18669" -8.9582653888864 -0.468658388651145 9.90070204892053e-15 1.86868875685841e-12 "ENSMUSG00000028970"
"23796" 8.8748915340704 -0.664618774431577 1.20777964303651e-14 2.24837280260886e-12 "ENSMUSG00000044338"
"270162" 8.8748915340704 -0.664618774431577 1.20777964303651e-14 2.24837280260886e-12 "ENSMUSG00000041986"
"67477" -8.93724642665638 -0.488025891747762 1.58260041199474e-14 2.88681185218826e-12 "ENSMUSG00000000686"
"629059" -8.93724642665638 -0.488025891747762 1.58260041199474e-14 2.88681185218826e-12 "ENSMUSG00000035184"
"381352" -8.93724642665638 -0.488025891747762 1.58260041199474e-14 2.88681185218826e-12 "ENSMUSG00000026941"
"381318" 8.84693741201881 -0.69145326272515 1.98699231596329e-14 3.5297035395795e-12 "ENSMUSG00000062510"
"83771" 8.84693741201881 -0.69145326272515 1.98699231596329e-14 3.5297035395795e-12 "ENSMUSG00000029072"
"242819" 8.84693741201881 -0.69145326272515 1.98699231596329e-14 3.5297035395795e-12 "ENSMUSG00000040570"
"80334" 8.84693741201881 -0.69145326272515 1.98699231596329e-14 3.5297035395795e-12 "ENSMUSG00000029088"
"73728" -8.91591670107638 -0.507662653397049 2.53515858581075e-14 4.38873090469747e-12 "ENSMUSG00000037126"
"22029" -8.91591670107638 -0.507662653397049 2.53515858581075e-14 4.38873090469747e-12 "ENSMUSG00000026875"
"20527" -8.91591670107638 -0.507662653397049 2.53515858581075e-14 4.38873090469747e-12 "ENSMUSG00000003153"
"74492" -8.91591670107638 -0.507662653397049 2.53515858581075e-14 4.38873090469747e-12 "ENSMUSG00000054978"
"216725" -8.89426688485793 -0.527576331924545 4.06981430495671e-14 6.87040267046077e-12 "ENSMUSG00000036545"
"100038696" -8.89426688485793 -0.527576331924545 4.06981430495671e-14 6.87040267046077e-12 NA
"192198" -8.89426688485793 -0.527576331924545 4.06981430495671e-14 6.87040267046077e-12 "ENSMUSG00000049939"
"320100" -8.89426688485793 -0.527576331924545 4.06981430495671e-14 6.87040267046077e-12 "ENSMUSG00000008318"
"112407" 8.81843092143536 -0.718783632371111 5.41923861337888e-14 8.87286061885691e-12 "ENSMUSG00000035105"
"271305" 8.81843092143536 -0.718783632371111 5.41923861337888e-14 8.87286061885691e-12 "ENSMUSG00000016624"
"241568" 8.81843092143536 -0.718783632371111 5.41923861337888e-14 8.87286061885691e-12 "ENSMUSG00000050587"
"242248" 8.81843092143536 -0.718783632371111 5.41923861337888e-14 8.87286061885691e-12 "ENSMUSG00000037922"
"17954" 8.81843092143536 -0.718783632371111 5.41923861337888e-14 8.87286061885691e-12 "ENSMUSG00000082229"
"74165" -8.87228722438096 -0.547774917987719 6.54766857465731e-14 1.06562325862641e-11 "ENSMUSG00000050503"
"791413" 8.78934979211564 -0.746628346820666 8.98452717481236e-14 1.45351466716801e-11 "ENSMUSG00000053263"
"399633" -8.84996751330889 -0.568266754089923 1.05571922557974e-13 1.6303064109109e-11 NA
"212190" -8.84996751330889 -0.568266754089923 1.05571922557974e-13 1.6303064109109e-11 "ENSMUSG00000043621"
"13406" -8.84996751330889 -0.568266754089923 1.05571922557974e-13 1.6303064109109e-11 "ENSMUSG00000029307"
"12308" -8.84996751330889 -0.568266754089923 1.05571922557974e-13 1.6303064109109e-11 "ENSMUSG00000003657"
"71398" -8.84996751330889 -0.568266754089923 1.05571922557974e-13 1.6303064109109e-11 "ENSMUSG00000025058"
"240913" -8.82729706413051 -0.589060555546853 1.05571922557974e-13 1.6303064109109e-11 "ENSMUSG00000006403"
"320411" -8.82729706413051 -0.589060555546853 1.05571922557974e-13 1.6303064109109e-11 NA
"382253" -8.82729706413051 -0.589060555546853 1.05571922557974e-13 1.6303064109109e-11 "ENSMUSG00000031292"
"211739" 8.75967037927414 -0.775006916363181 1.49345451713768e-13 2.2550333511825e-11 "ENSMUSG00000048834"
"217012" 8.75967037927414 -0.775006916363181 1.49345451713768e-13 2.2550333511825e-11 "ENSMUSG00000018845"
"224419" 8.75967037927414 -0.775006916363181 1.49345451713768e-13 2.2550333511825e-11 "ENSMUSG00000025610"
"54156" 8.75967037927414 -0.775006916363181 1.49345451713768e-13 2.2550333511825e-11 "ENSMUSG00000000402"
"68738" -8.80426467742994 -0.610165433037119 1.70595203069777e-13 2.54758627705136e-11 "ENSMUSG00000027452"
"269693" -8.80426467742994 -0.610165433037119 1.70595203069777e-13 2.54758627705136e-11 "ENSMUSG00000043913"
"66968" 8.72936754803951 -0.803939978790775 2.48909086189615e-13 3.67668481171062e-11 "ENSMUSG00000011305"
"11501" 8.72936754803951 -0.803939978790775 2.48909086189615e-13 3.67668481171062e-11 "ENSMUSG00000025473"
"54384" 8.6984145455569 -0.833449387997786 4.15962164169215e-13 6.11104630267844e-11 "ENSMUSG00000039431"
"320502" -8.75706653219757 -0.653346983220026 4.48436893269364e-13 6.55272382912261e-11 "ENSMUSG00000044086"
"100043364" 8.66678285906648 -0.863558311472476 6.97017680499775e-13 9.97065449384389e-11 NA
"50490" 8.66678285906648 -0.863558311472476 6.97017680499775e-13 9.97065449384389e-11 "ENSMUSG00000030562"
"78849" 8.66678285906648 -0.863558311472476 6.97017680499775e-13 9.97065449384389e-11 NA
"547176" 8.66678285906648 -0.863558311472476 6.97017680499775e-13 9.97065449384389e-11 "ENSMUSG00000035045"
"791357" -8.73287550232881 -0.67544408224355 7.2951003600367e-13 1.0220285189971e-10 NA
"320614" -8.73287550232881 -0.67544408224355 7.2951003600367e-13 1.0220285189971e-10 "ENSMUSG00000097622"
"14169" -8.73287550232881 -0.67544408224355 7.2951003600367e-13 1.0220285189971e-10 "ENSMUSG00000025551"
"29818" -8.73287550232881 -0.67544408224355 7.2951003600367e-13 1.0220285189971e-10 "ENSMUSG00000006221"
"241073" 8.63444205807175 -0.894291337776073 1.17117936791458e-12 1.62452284599699e-10 "ENSMUSG00000069085"
"328451" -8.70827191098335 -0.697893168717225 1.18944790593252e-12 1.62452284599699e-10 "ENSMUSG00000062093"
"109889" -8.70827191098335 -0.697893168717225 1.18944790593252e-12 1.62452284599699e-10 "ENSMUSG00000030380"
"12931" -8.70827191098335 -0.697893168717225 1.18944790593252e-12 1.62452284599699e-10 "ENSMUSG00000007888"
"234673" -8.70827191098335 -0.697893168717225 1.18944790593252e-12 1.62452284599699e-10 "ENSMUSG00000031886"
"434484" 8.60135961840788 -0.925674595265183 1.97335701717115e-12 2.6162863594973e-10 "ENSMUSG00000070031"
"215243" 8.60135961840788 -0.925674595265183 1.97335701717115e-12 2.6162863594973e-10 "ENSMUSG00000037318"
"12534" 8.60135961840788 -0.925674595265183 1.97335701717115e-12 2.6162863594973e-10 "ENSMUSG00000019942"
"12449" 8.60135961840788 -0.925674595265183 1.97335701717115e-12 2.6162863594973e-10 "ENSMUSG00000072082"
"66607" 8.60135961840788 -0.925674595265183 1.97335701717115e-12 2.6162863594973e-10 "ENSMUSG00000024678"
"228807" 8.60135961840788 -0.925674595265183 1.97335701717115e-12 2.6162863594973e-10 "ENSMUSG00000059842"
"238323" -8.65776901981697 -0.743893846693648 3.18385462996163e-12 4.17616343256801e-10 "ENSMUSG00000019235"
"272158" -8.65776901981697 -0.743893846693648 3.18385462996163e-12 4.17616343256801e-10 "ENSMUSG00000045102"
"75957" 8.56750072566072 -0.957735883502192 3.3342928910823e-12 4.17616343256801e-10 NA
"105833" 8.56750072566072 -0.957735883502192 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000003354"
"319358" 8.56750072566072 -0.957735883502192 3.3342928910823e-12 4.17616343256801e-10 NA
"100039957" 8.56750072566072 -0.957735883502192 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000003680"
"228993" 8.56750072566072 -0.957735883502192 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000023393"
"433809" 8.56750072566072 -0.957735883502192 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000058498"
"16493" 8.56750072566072 -0.957735883502192 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000045534"
"224661" 8.53282805495817 -0.990504819019927 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000036196"
"56742" 8.53282805495817 -0.990504819019927 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000068744"
"192199" 8.53282805495817 -0.990504819019927 3.3342928910823e-12 4.17616343256801e-10 "ENSMUSG00000028871"
"71818" -8.63183875750764 -0.767470181603172 5.22709080998183e-12 6.45759550565892e-10 "ENSMUSG00000113434"
"94111" -8.63183875750764 -0.767470181603172 5.22709080998183e-12 6.45759550565892e-10 "ENSMUSG00000053863"
"12606" -8.63183875750764 -0.767470181603172 5.22709080998183e-12 6.45759550565892e-10 "ENSMUSG00000034957"
"66953" 8.49730152364174 -1.02401299736837 5.64977406544501e-12 6.91690132093378e-10 "ENSMUSG00000055612"
"319673" 8.49730152364174 -1.02401299736837 5.64977406544501e-12 6.91690132093378e-10 "ENSMUSG00000097177"
"77577" -8.60543389469777 -0.791448071633697 8.60156298517004e-12 1.03443309899972e-09 "ENSMUSG00000020798"
"71970" -8.60543389469777 -0.791448071633697 8.60156298517004e-12 1.03443309899972e-09 "ENSMUSG00000034173"
"70821" -8.60543389469777 -0.791448071633697 8.60156298517004e-12 1.03443309899972e-09 "ENSMUSG00000029828"
"244579" -8.60543389469777 -0.791448071633697 8.60156298517004e-12 1.03443309899972e-09 "ENSMUSG00000043668"
"319998" -8.57853673377955 -0.815841548659169 1.41876824643665e-11 1.66209923146128e-09 "ENSMUSG00000051703"
"67516" -8.57853673377955 -0.815841548659169 1.41876824643665e-11 1.66209923146128e-09 "ENSMUSG00000046523"
"17175" -8.57853673377955 -0.815841548659169 1.41876824643665e-11 1.66209923146128e-09 "ENSMUSG00000028979"
"110033" -8.57853673377955 -0.815841548659169 1.41876824643665e-11 1.66209923146128e-09 "ENSMUSG00000030677"
"14566" -8.55112856840572 -0.84066539434283 1.41876824643665e-11 1.66209923146128e-09 "ENSMUSG00000018238"
"50931" -8.55112856840572 -0.84066539434283 1.41876824643665e-11 1.66209923146128e-09 "ENSMUSG00000005465"
"68271" 8.4608780127092 -1.05829417368069 1.63616967247394e-11 1.89231725651784e-09 NA
"12007" 8.4608780127092 -1.05829417368069 1.63616967247394e-11 1.89231725651784e-09 "ENSMUSG00000037053"
"26757" 8.4608780127092 -1.05829417368069 1.63616967247394e-11 1.89231725651784e-09 "ENSMUSG00000025478"
"100039801" -2.01346955486532 1.49481647643274 1.79922724855405e-11 2.07208463510384e-09 "ENSMUSG00000061974"
"381591" -8.52318960534003 -0.865935194488256 2.34567786764106e-11 2.67870499010993e-09 "ENSMUSG00000087166"
"665180" -8.52318960534003 -0.865935194488256 2.34567786764106e-11 2.67870499010993e-09 "ENSMUSG00000079598"
"11607" 8.42351105217346 -1.09338446436353 2.79657369550512e-11 3.07725005951958e-09 "ENSMUSG00000049115"
"224405" 8.42351105217346 -1.09338446436353 2.79657369550512e-11 3.07725005951958e-09 "ENSMUSG00000041134"
"100503922" -8.34314011549896 -1.02790937569086 2.79657369550512e-11 3.07725005951958e-09 NA
"208171" -8.34314011549896 -1.02790937569086 2.79657369550512e-11 3.07725005951958e-09 "ENSMUSG00000033177"
"71932" -8.34314011549896 -1.02790937569086 2.79657369550512e-11 3.07725005951958e-09 "ENSMUSG00000037577"
"667373" -8.34314011549896 -1.02790937569086 2.79657369550512e-11 3.07725005951958e-09 "ENSMUSG00000079339"
