"genes" "logFC" "logCPM" "PValue" "FDR" "EnsID"
"74100" -7.94010854605034 -1.3855417679496 7.04361305958816e-09 3.54515480271383e-06 "ENSMUSG00000032503"
"100504518" 7.9845359475996 -1.5000855665983 1.24617769515791e-08 5.5524366519175e-06 "ENSMUSG00000071540"
"269019" 7.9845359475996 -1.5000855665983 1.24617769515791e-08 5.5524366519175e-06 "ENSMUSG00000039954"
"76184" -7.89721782537305 -1.42293739351297 1.24617769515791e-08 5.5524366519175e-06 "ENSMUSG00000044749"
"27386" -7.89721782537305 -1.42293739351297 1.24617769515791e-08 5.5524366519175e-06 "ENSMUSG00000021010"
"100504637" -7.89721782537305 -1.42293739351297 1.24617769515791e-08 5.5524366519175e-06 "ENSMUSG00000100199"
"12561" -7.89721782537305 -1.42293739351297 1.24617769515791e-08 5.5524366519175e-06 "ENSMUSG00000000305"
"329973" -7.89721782537305 -1.42293739351297 1.24617769515791e-08 5.5524366519175e-06 NA
"64176" -2.00390938875488 0.634134083046549 1.72727118614542e-08 7.57185541423328e-06 "ENSMUSG00000053025"
"69303" 7.93227948483164 -1.54743346450983 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000085984"
"243621" 7.93227948483164 -1.54743346450983 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000040797"
"56843" 7.93227948483164 -1.54743346450983 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000009246"
"245671" 7.93227948483164 -1.54743346450983 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000041649"
"212712" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000038331"
"19886" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000019893"
"12569" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000048895"
"214321" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000072974"
"13488" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000021478"
"100503680" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 NA
"21789" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000029664"
"102920" -7.85301280824441 -1.46136024343683 2.21220691621053e-08 8.1250772669846e-06 "ENSMUSG00000031262"
"504186" 2.19174302576371 0.177910651919344 2.33451275164995e-08 8.45996294361254e-06 "ENSMUSG00000066279"
"230971" 7.87805885091437 -1.59632946100417 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000057751"
"71860" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000020904"
"432396" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000086191"
"100504566" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 NA
"14810" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000026959"
"243897" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000031493"
"11604" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000005705"
"245446" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000046699"
"80903" -7.80741039377166 -1.50086866035641 3.94049356950006e-08 1.27498422292193e-05 "ENSMUSG00000031230"
"17085" -2.38335777164475 -0.0699907530378091 5.22052042993357e-08 1.6524234486416e-05 "ENSMUSG00000004707"
"271970" -1.62917684389532 1.31631617711276 5.22861093429404e-08 1.6524234486416e-05 "ENSMUSG00000046561"
"241158" 7.82172060449757 -1.64687741843653 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000034212"
"230718" 7.82172060449757 -1.64687741843653 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000054958"
"234072" 7.82172060449757 -1.64687741843653 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000031448"
"16524" -7.76031934152988 -1.54152609567435 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000038026"
"432530" -7.76031934152988 -1.54152609567435 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000020431"
"21819" -7.76031934152988 -1.54152609567435 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000053469"
"29870" -7.76031934152988 -1.54152609567435 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000022385"
"332396" -7.76031934152988 -1.54152609567435 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000040901"
"11489" -7.76031934152988 -1.54152609567435 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000054555"
"269389" -7.71163917258352 -1.58340172256661 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000074607"
"50530" -7.71163917258352 -1.58340172256661 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000030116"
"18817" -7.71163917258352 -1.58340172256661 7.04324441162608e-08 1.95335040677128e-05 "ENSMUSG00000030867"
"20698" -1.55695045708238 1.4719200816878 7.77437941347311e-08 2.13434200079581e-05 "ENSMUSG00000061878"
"14608" -2.17530916727257 0.155014056020054 1.25230218909931e-07 3.01189117301381e-05 "ENSMUSG00000031932"
"380698" 7.76309259050496 -1.69919203719212 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000061462"
"225594" 7.76309259050496 -1.69919203719212 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000068606"
"66815" 7.76309259050496 -1.69919203719212 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000027994"
"12399" 7.76309259050496 -1.69919203719212 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000070691"
"11595" 7.76309259050496 -1.69919203719212 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000030607"
"76293" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000042436"
"108670" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000022014"
"269295" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000050896"
"76464" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000027326"
"243547" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000030098"
"57442" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000035165"
"102954" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000073293"
"12766" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000050232"
"211612" -7.66125887853285 -1.62657114360721 1.26331209287897e-07 3.01189117301381e-05 "ENSMUSG00000041552"
"14089" -1.43151646991896 1.90444788443833 1.40172738883682e-07 3.31283032184312e-05 "ENSMUSG00000000392"
"23972" -1.60222972812953 1.20933002028511 1.87335252489923e-07 4.38929726502036e-05 "ENSMUSG00000024899"
"242594" 7.70198076760078 -1.75340042408465 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000078612"
"320685" 7.70198076760078 -1.75340042408465 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000031562"
"15228" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000020950"
"69480" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000042734"
"219114" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000021965"
"15168" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000028051"
"100504261" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 NA
"76992" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000036162"
"18142" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000001988"
"626359" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000039099"
"68854" -7.60905539688123 -1.67111721107492 2.27396176718213e-07 4.86645723387742e-05 "ENSMUSG00000031382"
"327956" -1.07522203140455 7.18650691223461 2.41364402122357e-07 5.12503366037776e-05 "ENSMUSG00000020830"
"269959" 1.65658961332221 0.810566879546268 2.98231979869668e-07 6.28344727199821e-05 "ENSMUSG00000070469"
"22361" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000037440"
"72049" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000068105"
"100502813" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 NA
"21923" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000028364"
"231646" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000066952"
"330305" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000052730"
"16541" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000002204"
"434197" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000074071"
"100039681" 7.63816533348884 -1.80964395602043 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000032443"
"100503734" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 NA
"71872" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000038242"
"23893" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000050069"
"319415" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000044499"
"16160" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000004296"
"74413" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000021187"
"71988" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000022034"
"227632" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000058740"
"242050" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000036334"
"18049" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000027859"
"58229" -7.55489180005207 -1.71713098215724 4.10780190200644e-07 7.49301663722369e-05 "ENSMUSG00000068263"
"57394" -2.19886208016047 -0.00797745223404838 4.41813105047733e-07 8.0053589213949e-05 "ENSMUSG00000015401"
"74075" -1.75593776762898 0.649864368426753 5.93277026868161e-07 0.000106785935849336 "ENSMUSG00000025480"
"216049" 2.40515712164359 -0.54884894431969 6.09386906068059e-07 0.000108963991579104 "ENSMUSG00000037855"
"12395" -1.91733856216953 0.259802306803765 6.18719187110463e-07 0.000109909599911603 "ENSMUSG00000006586"
"208890" -1.16489115828153 3.12179338546377 6.45882429846399e-07 0.000113989860784385 "ENSMUSG00000040569"
"23985" -1.03731813514358 6.75516498396384 6.60093146571248e-07 0.000115746268584903 "ENSMUSG00000020651"
"268481" 7.57139595288122 -1.86808050837083 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000035849"
"72391" 7.57139595288122 -1.86808050837083 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000037628"
"231252" 7.57139595288122 -1.86808050837083 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000029205"
"258783" 7.57139595288122 -1.86808050837083 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000061039"
"240726" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000025938"
"15478" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000047759"
"69297" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000020878"
"238276" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000021057"
"170574" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000060284"
"225392" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000044024"
"17395" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000017737"
"16162" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000018341"
"14777" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 NA
"619321" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000096938"
"54672" -7.49861513099045 -1.76471283654675 7.44747824510112e-07 0.000119067653660943 "ENSMUSG00000060470"
"269109" -1.4807391613057 1.3154758798294 7.75618830567606e-07 0.0001232780362339 "ENSMUSG00000036815"
"319776" -1.24454190477253 2.38179718993707 7.87260086473365e-07 0.00012440082494337 "ENSMUSG00000048108"
"20377" -1.03817715566414 5.49063436207515 9.28131521380657e-07 0.000145813217454363 "ENSMUSG00000031548"
"80979" 1.57464860932028 0.843863803521225 9.80301110762844e-07 0.000153124160284042 "ENSMUSG00000029015"
"74748" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000053318"
"22295" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000012819"
"54140" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000020123"
"214112" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000020411"
"109212" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000020808"
"20302" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000000982"
"545527" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000070471"
"623796" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 NA
"94346" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000059900"
"211187" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000055003"
"15458" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000030895"
"213435" 7.5013858266025 -1.92888713734741 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000031698"
"240776" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000052726"
"194908" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000043648"
"14706" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000021303"
"21924" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000091898"
"219149" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000035067"
"214254" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000033405"
"72373" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000022598"
"104366" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 NA
"76217" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000024502"
"77125" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000024810"
"228139" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000027071"
"20674" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000074637"
"12032" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000004892"
"16069" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000067149"
"12638" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000041301"
"15377" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000040891"
"17293" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000030543"
"69121" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000030732"
"66901" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000031445"
"75111" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 NA
"22376" -7.44005379921313 -1.81397379068928 1.35519686099381e-06 0.000177936693164013 "ENSMUSG00000031165"
"229933" -1.39609802142772 1.40291387131162 1.58621757601248e-06 0.000207268305280977 "ENSMUSG00000036960"
"12805" -1.01797402394747 5.00306199975142 1.87269560561682e-06 0.000243281274777467 "ENSMUSG00000055022"
"14275" -1.77211298518856 0.400325141425331 1.87972580680923e-06 0.000243281274777467 "ENSMUSG00000001827"
"242022" -1.24527456631025 2.06175284725332 2.12240488677187e-06 0.000273387878756268 "ENSMUSG00000037016"
"18005" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000026622"
"239852" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000064310"
"240216" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000044719"
"240327" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000073555"
"20451" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000056812"
"18508" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000027168"
"331392" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000051537"
"209540" 7.42780424680332 -1.99226333228978 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000085584"
"246256" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000059089"
"14202" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000050035"
"69306" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000044056"
"668433" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000087279"
"71307" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000038408"
"69069" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000041707"
"208154" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000052013"
"100503620" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 NA
"15566" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000024798"
"100504371" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 NA
"75180" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000028642"
"100740" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 NA
"12288" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000051331"
"233332" -7.37901442563679 -1.8650370516772 2.47519426677382e-06 0.000288726630801054 "ENSMUSG00000058145"
"75677" -1.2256205132684 2.02017512551319 2.92622418449085e-06 0.000339879688505457 "ENSMUSG00000038064"
"328789" 1.68799139907108 0.338905404218227 3.86049535831406e-06 0.000431239134465676 "ENSMUSG00000062252"
"329152" -1.71504763865353 0.357640635288003 3.99665158279134e-06 0.000431239134465676 "ENSMUSG00000042807"
"433273" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000097711"
"100502999" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 NA
"380674" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 NA
"790912" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000087434"
"237887" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000072621"
"668558" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 NA
"442803" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 NA
"11624" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000021575"
"268747" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000022211"
"17071" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000022583"
"332309" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000073574"
"77017" 7.35026714950593 -2.05843498986682 4.53785615575199e-06 0.000431239134465676 "ENSMUSG00000087648"
