"genes" "logFC" "logCPM" "PValue" "FDR" "EnsID"
"20451" 7.42795784159173 -1.99243974522687 2.47519426677382e-06 0.000782247732286576 "ENSMUSG00000056812"
"209540" 7.42795784159173 -1.99243974522687 2.47519426677382e-06 0.000782247732286576 "ENSMUSG00000085584"
"668433" -7.37889182338904 -1.86530214626529 2.47519426677382e-06 0.000782247732286576 "ENSMUSG00000087279"
"69069" -7.37889182338904 -1.86530214626529 2.47519426677382e-06 0.000782247732286576 "ENSMUSG00000041707"
"12288" -7.37889182338904 -1.86530214626529 2.47519426677382e-06 0.000782247732286576 "ENSMUSG00000051331"
"12007" 2.5896387108995 -0.833608592128878 2.72407341209775e-06 0.000851006796177066 "ENSMUSG00000037053"
"12931" -2.34883658345436 -0.482357051397576 2.80339504356252e-06 0.000865834930556655 "ENSMUSG00000007888"
"75677" -1.22534290549033 2.01991134040408 2.92622418449085e-06 0.000893616259666033 "ENSMUSG00000038064"
"328789" 1.68826846965411 0.338742762437258 3.86049535831406e-06 0.00115997064569114 "ENSMUSG00000062252"
"329152" -1.71477068749513 0.357371250874072 3.99665158279134e-06 0.00116353200431305 "ENSMUSG00000042807"
"380674" 7.35042069475515 -2.05861333641661 4.53785615575199e-06 0.00116353200431305 NA
"790912" 7.35042069475515 -2.05861333641661 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000087434"
"11624" 7.35042069475515 -2.05861333641661 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000021575"
"332309" 7.35042069475515 -2.05861333641661 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000073574"
"433944" 7.35042069475515 -2.05861333641661 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000086847"
"232333" 7.35042069475515 -2.05861333641661 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000030310"
"270192" 7.35042069475515 -2.05861333641661 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000032549"
"70375" -7.3151554211704 -1.91830386525838 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000026018"
"26909" -7.3151554211704 -1.91830386525838 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000039748"
"216961" -7.3151554211704 -1.91830386525838 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000020836"
"56622" -7.3151554211704 -1.91830386525838 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000008438"
"53315" -7.3151554211704 -1.91830386525838 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000029273"
"100502598" -7.3151554211704 -1.91830386525838 4.53785615575199e-06 0.00116353200431305 NA
"19428" -7.3151554211704 -1.91830386525838 4.53785615575199e-06 0.00116353200431305 "ENSMUSG00000083649"
"170743" -1.90259045758529 0.0265226957227408 4.84003155575746e-06 0.00122941324910217 "ENSMUSG00000044583"
"170442" -1.21271893936318 1.92411725478196 5.7580285153372e-06 0.00142518611529797 "ENSMUSG00000041660"
"64293" -1.96964379736254 -0.0922904330180193 5.76807361134614e-06 0.00142518611529797 "ENSMUSG00000029123"
"100503338" 1.85651514127886 -0.0813260382912656 5.76807361134614e-06 0.00142518611529797 NA
"102680" -2.55990740727602 -0.846698580516016 6.24408813096423e-06 0.00152890154334664 "ENSMUSG00000036814"
"109889" -2.19859189507205 -0.46000226570141 6.58385798210285e-06 0.00158356350527056 "ENSMUSG00000030380"
"234673" -2.19859189507205 -0.46000226570141 6.58385798210285e-06 0.00158356350527056 "ENSMUSG00000031886"
"67516" -2.38683145631503 -0.60796640685446 7.29297474439417e-06 0.00173873474191131 "ENSMUSG00000046523"
"76964" -7.24847255476657 -1.97339860141221 8.35118065638394e-06 0.0019566960263781 "ENSMUSG00000009114"
"100503817" -7.24847255476657 -1.97339860141221 8.35118065638394e-06 0.0019566960263781 NA
"640524" 1.90181687701529 -0.261298040415978 8.76188843227326e-06 0.00203537919402355 "ENSMUSG00000074899"
"224129" -1.8206482338224 0.042463328097662 9.03860531541931e-06 0.00206536884377677 "ENSMUSG00000022840"
"20278" -1.27248339740882 1.51265539157073 9.042970396609e-06 0.00206536884377677 "ENSMUSG00000000216"
"20745" 1.38914988243621 0.880796548315556 9.50515830438486e-06 0.00215283914629064 "ENSMUSG00000056222"
"15233" -1.98840706655774 -0.171206177562055 1.00222510813119e-05 0.00225119638131385 "ENSMUSG00000022821"
"338368" 1.34755644832165 0.979546596453181 1.34518535342299e-05 0.00297242217241329 "ENSMUSG00000049687"
"100503685" 2.30731822158647 -0.897546933082427 1.43017657656199e-05 0.00306080224638434 NA
"20450" 1.50435041650645 0.454317431157647 1.43798074289766e-05 0.00306080224638434 "ENSMUSG00000025789"
"72668" -1.5046614618469 0.600935091305432 1.44839462032808e-05 0.00306080224638434 "ENSMUSG00000054074"
"68144" 1.76602919880997 -0.0838750224560689 1.49311505817045e-05 0.00306080224638434 NA
"239845" 2.11953651615653 -0.653074312294099 1.54071502824503e-05 0.00306080224638434 "ENSMUSG00000046961"
"58251" 7.26847847099227 -2.12783965850307 1.54284523990822e-05 0.00306080224638434 "ENSMUSG00000076433"
"100040654" 7.26847847099227 -2.12783965850307 1.54284523990822e-05 0.00306080224638434 NA
"20308" -7.17855754037791 -2.03075876223057 1.54284523990822e-05 0.00306080224638434 "ENSMUSG00000019122"
"217258" -7.17855754037791 -2.03075876223057 1.54284523990822e-05 0.00306080224638434 "ENSMUSG00000041828"
"217593" -7.17855754037791 -2.03075876223057 1.54284523990822e-05 0.00306080224638434 "ENSMUSG00000035472"
"107003" -7.17855754037791 -2.03075876223057 1.54284523990822e-05 0.00306080224638434 NA
"14133" -7.17855754037791 -2.03075876223057 1.54284523990822e-05 0.00306080224638434 "ENSMUSG00000026938"
"54215" -7.17855754037791 -2.03075876223057 1.54284523990822e-05 0.00306080224638434 "ENSMUSG00000038304"
"74879" -7.17855754037791 -2.03075876223057 1.54284523990822e-05 0.00306080224638434 "ENSMUSG00000097651"
"18973" 1.82439643058685 -0.244188086469144 1.77497433587838e-05 0.00349579909237961 "ENSMUSG00000007080"
"435653" 1.47558983240568 0.5437605152765 1.80921102778701e-05 0.00353759327512397 "ENSMUSG00000070524"
"14063" -1.41313624303115 0.774293308603637 2.08935681641375e-05 0.00405618777952209 "ENSMUSG00000021678"
"18164" 2.61920141375217 -1.19180989726854 2.14196687761747e-05 0.00412883104728832 "ENSMUSG00000025582"
"246049" 1.39863908237403 0.686785208741991 2.17379638369251e-05 0.00416067689523794 "ENSMUSG00000020264"
"212517" -2.19169329634089 -0.604833379046648 2.4745407076173e-05 0.00470318474771542 "ENSMUSG00000071550"
"320452" -1.23418957873728 1.28876498090598 2.84402057942745e-05 0.00495370406569546 "ENSMUSG00000051048"
"67394" 7.181600334333 -2.20041331274373 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000087354"
"20310" 7.181600334333 -2.20041331274373 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000058427"
"16768" 7.181600334333 -2.20041331274373 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000030124"
"77609" 7.181600334333 -2.20041331274373 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000039632"
"19733" 7.181600334333 -2.20041331274373 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000023070"
"619289" -7.10508101881223 -2.09057890058004 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000057173"
"74992" -7.10508101881223 -2.09057890058004 2.86151638512891e-05 0.00495370406569546 NA
"14165" -7.10508101881223 -2.09057890058004 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000021732"
"26930" -7.10508101881223 -2.09057890058004 2.86151638512891e-05 0.00495370406569546 NA
"100504068" -7.10508101881223 -2.09057890058004 2.86151638512891e-05 0.00495370406569546 NA
"15235" -7.10508101881223 -2.09057890058004 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000032591"
"245578" -7.10508101881223 -2.09057890058004 2.86151638512891e-05 0.00495370406569546 "ENSMUSG00000034755"
"15366" 2.09957641730028 -0.78609505934317 2.91205658924583e-05 0.00498342992864519 "ENSMUSG00000020330"
"78771" 1.51909573515369 0.345813500404943 2.91535876468813e-05 0.00498342992864519 "ENSMUSG00000021596"
"353130" -1.3817536225904 0.714817524025975 3.18305200354071e-05 0.00540701065026456 "ENSMUSG00000049620"
"12768" -2.24426660676284 -0.71907695073725 3.2469164295165e-05 0.00544740380480426 "ENSMUSG00000025804"
"83395" 2.0493372809586 -0.706194901427013 3.2469164295165e-05 0.00544740380480426 "ENSMUSG00000038560"
"330941" 1.17926939451555 1.39053630618166 3.39749619616196e-05 0.00566506436291325 "ENSMUSG00000078307"
"57746" 2.00533079800239 -0.630470089863887 3.54975728148231e-05 0.00588285689959803 "ENSMUSG00000033644"
"77974" 1.29582528932122 0.84214379666909 4.2796400252468e-05 0.00704947492401108 "ENSMUSG00000021123"
"272714" -1.75544492484812 -0.166033628733558 4.84549936927924e-05 0.0073512170609078 NA
"72293" -1.32633729747452 0.818882841222068 5.15671511495107e-05 0.0073512170609078 "ENSMUSG00000021567"
"241201" 7.08915330879733 -2.27667395014091 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000026312"
"21816" 7.08915330879733 -2.27667395014091 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000022218"
"19220" 7.08915330879733 -2.27667395014091 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000028036"
"83408" 7.08915330879733 -2.27667395014091 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000039264"
"83961" 7.08915330879733 -2.27667395014091 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000032311"
"64095" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000026271"
"96875" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000006014"
"71319" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000085184"
"14919" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000020890"
"791312" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 NA
"217733" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000034145"
"56696" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000021298"
"100861840" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 NA
"239336" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000060735"
"15000" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000037548"
"74574" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000024481"
"69553" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000074577"
"12346" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000027556"
"11608" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000054988"
"14622" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000042357"
"76224" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 NA
"16071" -7.02766057238378 -2.15307966669046 5.32834085506765e-05 0.0073512170609078 NA
"73884" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000027520"
"14067" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000026579"
"58205" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000016498"
"70433" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000029005"
"100502864" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 NA
"270160" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000055069"
"72575" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 NA
"102871" -6.94584867828242 -2.21851268154854 5.32834085506765e-05 0.0073512170609078 "ENSMUSG00000042498"
"213438" -2.18304719585024 -0.766120413013262 6.81982093007645e-05 0.00936140975043171 "ENSMUSG00000054293"
"263803" -1.09335982249442 1.65087986365769 7.00789304909309e-05 0.00957123242117091 "ENSMUSG00000026785"
"56788" -2.35413994302908 -1.00734151687182 7.45732099844958e-05 0.00998436095649562 "ENSMUSG00000007279"
"18054" 2.30513172072686 -1.05618693708047 7.45732099844958e-05 0.00998436095649562 "ENSMUSG00000032484"
"78185" 2.30513172072686 -1.05618693708047 7.45732099844958e-05 0.00998436095649562 "ENSMUSG00000039545"
"20379" 1.44325767659574 0.292037651112874 7.53535812290544e-05 0.0100393871775709 "ENSMUSG00000021319"
"269152" -1.09587297318874 1.56459963551529 8.11965293396691e-05 0.0106971304761715 "ENSMUSG00000026494"
"243621" 2.46778901500018 -1.30909070303968 8.22229622660893e-05 0.0106971304761715 "ENSMUSG00000040797"
"214922" -2.20739509890163 -0.921152427549278 8.39026772371287e-05 0.0106971304761715 "ENSMUSG00000072572"
"72500" -1.17585663686037 1.10034579400448 9.84701682031122e-05 0.0106971304761715 "ENSMUSG00000089762"
"100043636" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000087107"
"70045" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000096001"
"239410" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 NA
"12164" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000002384"
"100535" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000032623"
"16514" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000096146"
"259096" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000073966"
"17831" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000025515"
"108043" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000031492"
"320563" 6.99037426745404 -2.35701599299993 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000051243"
"12021" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000026196"
"227394" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000040693"
"240960" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000047369"
"633979" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000091415"
"100503291" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 NA
"52679" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000020185"
"12775" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000037944"
"54373" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000006179"
"54326" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000021364"
"622531" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 NA
"208158" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000041205"
"71138" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000091614"
"71138" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000079580"
"21926" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000024401"
"320148" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000043740"
"74934" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000061802"
"328971" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000044176"
"66468" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000036223"
"78076" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000036449"
"665635" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 NA
"320482" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 NA
"269275" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000026834"
"76426" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000027505"
"241877" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000058921"
"66715" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000045662"
"333050" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000061578"
"628268" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 NA
"28253" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000030236"
"244152" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000049580"
"353328" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000118661"
"18166" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000036437"
"234421" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000074240"
"16596" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000054191"
"234700" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000044287"
"18667" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000031870"
"235604" -6.85911703621547 -2.28716660189299 9.96168072903945e-05 0.0106971304761715 "ENSMUSG00000032936"
"55983" -1.0737433838217 1.63766266032911 9.99695036957786e-05 0.0106971304761715 "ENSMUSG00000035357"
