"genes" "logFC" "logCPM" "PValue" "FDR" "EnsID"
"109889" -8.30444114859818 -1.05454950808413 8.46962319210119e-10 5.75489721845295e-07 "ENSMUSG00000030380"
"12931" -8.30444114859818 -1.05454950808413 8.46962319210119e-10 5.75489721845295e-07 "ENSMUSG00000007888"
"234673" -8.30444114859818 -1.05454950808413 8.46962319210119e-10 5.75489721845295e-07 "ENSMUSG00000031886"
"216049" 8.13875272292711 -1.35653280365728 1.29728821261765e-09 8.19976658854303e-07 "ENSMUSG00000037855"
"23794" -8.05532598354885 -1.27528918546797 1.29728821261765e-09 8.19976658854303e-07 "ENSMUSG00000022894"
"665180" -8.05532598354885 -1.27528918546797 1.29728821261765e-09 8.19976658854303e-07 "ENSMUSG00000079598"
"636791" -3.83486612688791 -0.663603265641428 1.49300526333791e-09 9.22236137551388e-07 "ENSMUSG00000094002"
"100038696" -4.28781459444523 -0.782489468837799 1.69868771153797e-09 1.02596962915312e-06 NA
"71603" -8.01594826432615 -1.30987006500779 2.27269288375873e-09 1.34281564973214e-06 NA
"14089" -1.6487689783051 1.77940816664084 3.30852010329047e-09 1.91323974228365e-06 "ENSMUSG00000000392"
"212032" -7.97546551597404 -1.34532789523394 3.99442991690931e-09 2.21560430023833e-06 "ENSMUSG00000025877"
"319405" -7.97546551597404 -1.34532789523394 3.99442991690931e-09 2.21560430023833e-06 "ENSMUSG00000097466"
"12308" -4.23138558658265 -0.831511749543426 4.38437696124445e-09 2.38325962859326e-06 "ENSMUSG00000003657"
"18191" -3.45815752205767 -0.616704089202359 4.53327636221226e-09 2.4158807499719e-06 "ENSMUSG00000066392"
"269109" -1.86125987345395 1.12144867407505 4.67798310300855e-09 2.44505582224364e-06 "ENSMUSG00000036815"
"19739" -7.93381392410218 -1.38170859795131 7.04361305958816e-09 3.24471795502622e-06 "ENSMUSG00000020599"
"50720" -7.93381392410218 -1.38170859795131 7.04361305958816e-09 3.24471795502622e-06 "ENSMUSG00000048279"
"14805" -7.93381392410218 -1.38170859795131 7.04361305958816e-09 3.24471795502622e-06 "ENSMUSG00000022935"
"110751" -7.93381392410218 -1.38170859795131 7.04361305958816e-09 3.24471795502622e-06 "ENSMUSG00000027318"
"78004" -7.93381392410218 -1.38170859795131 7.04361305958816e-09 3.24471795502622e-06 "ENSMUSG00000045725"
"232975" -7.93381392410218 -1.38170859795131 7.04361305958816e-09 3.24471795502622e-06 "ENSMUSG00000040907"
"12768" -7.93381392410218 -1.38170859795131 7.04361305958816e-09 3.24471795502622e-06 "ENSMUSG00000025804"
"72668" -2.29696065069004 0.266565460284378 1.1364901182831e-08 5.14811082080274e-06 "ENSMUSG00000054074"
"94227" -7.89092398171042 -1.41906179555268 1.24617769515791e-08 5.46288122204786e-06 "ENSMUSG00000067780"
"11634" -7.89092398171042 -1.41906179555268 1.24617769515791e-08 5.46288122204786e-06 "ENSMUSG00000000731"
"574418" -2.94252410861766 -0.318381287639416 1.28544333346868e-08 5.54556577148339e-06 "ENSMUSG00000046110"
"100503338" 2.99853025697321 -0.679249520546123 1.69206913130555e-08 7.18574170621148e-06 NA
"640524" 3.54160400307029 -0.964028308023407 1.83960190797737e-08 7.69208311644877e-06 "ENSMUSG00000074899"
"56839" -4.90706015168373 -1.0801154132798 2.11169043565264e-08 8.4683903909417e-06 "ENSMUSG00000067242"
"75563" -7.84671979129928 -1.45744121872387 2.21220691621053e-08 8.4683903909417e-06 "ENSMUSG00000042707"
"75369" -7.84671979129928 -1.45744121872387 2.21220691621053e-08 8.4683903909417e-06 "ENSMUSG00000105773"
"11690" -7.84671979129928 -1.45744121872387 2.21220691621053e-08 8.4683903909417e-06 "ENSMUSG00000060063"
"381917" -7.84671979129928 -1.45744121872387 2.21220691621053e-08 8.4683903909417e-06 "ENSMUSG00000052273"
"213438" -7.84671979129928 -1.45744121872387 2.21220691621053e-08 8.4683903909417e-06 "ENSMUSG00000054293"
"269959" 1.99693131401775 0.526051959832438 2.56332096306156e-08 9.66037888240411e-06 "ENSMUSG00000070469"
"229933" -1.722620274674 1.22127736669242 2.59832182351712e-08 9.66037888240411e-06 "ENSMUSG00000036960"
"22029" -3.353453988389 -0.705226193237651 2.63022199969794e-08 9.66037888240411e-06 "ENSMUSG00000026875"
"329252" -4.87241131383896 -1.11018891386483 3.50431731756847e-08 1.26991787165591e-05 "ENSMUSG00000042793"
"57746" 7.88598017436185 -1.58679765509141 3.94049356950006e-08 1.35567942690433e-05 "ENSMUSG00000033644"
"239845" 7.88598017436185 -1.58679765509141 3.94049356950006e-08 1.35567942690433e-05 "ENSMUSG00000046961"
"16819" -7.80111825664205 -1.49690517178108 3.94049356950006e-08 1.35567942690433e-05 "ENSMUSG00000026822"
"102680" -7.80111825664205 -1.49690517178108 3.94049356950006e-08 1.35567942690433e-05 "ENSMUSG00000036814"
"320100" -3.32604614474186 -0.728258957559984 4.09254114149712e-08 1.39038969605938e-05 "ENSMUSG00000008318"
"14063" -2.016318739984 0.481988564504473 5.63601763311592e-08 1.89112744753651e-05 "ENSMUSG00000021678"
"80979" 1.87512492616539 0.566820577258097 6.99506249156509e-08 2.27890880789982e-05 "ENSMUSG00000029015"
"105975" -7.75402814259901 -1.53751706568849 7.04324441162608e-08 2.27890880789982e-05 "ENSMUSG00000097209"
"67666" -7.75402814259901 -1.53751706568849 7.04324441162608e-08 2.27890880789982e-05 "ENSMUSG00000030606"
