"genes" "logFC" "logCPM" "PValue" "FDR" "EnsID"
"226245" -2.95965820119399 -1.0437999106625 5.56613389879894e-06 0.0014749925569814 "ENSMUSG00000035818"
"170442" -1.20987338963968 1.92382483509121 5.7580285153372e-06 0.0014749925569814 "ENSMUSG00000041660"
"64293" -1.96680976411481 -0.0926585400695758 5.76807361134614e-06 0.0014749925569814 "ENSMUSG00000029123"
"100503338" 1.85935198572465 -0.0806057758927588 5.76807361134614e-06 0.0014749925569814 NA
"102680" -2.55709202563435 -0.847054829966967 6.24408813096423e-06 0.00157054170808826 "ENSMUSG00000036814"
"109889" -2.19576426549758 -0.460365383941423 6.58385798210285e-06 0.00160343068284768 "ENSMUSG00000030380"
"234673" -2.19576426549758 -0.460365383941423 6.58385798210285e-06 0.00160343068284768 "ENSMUSG00000031886"
"67516" -2.38400839712624 -0.608336754068316 7.29297474439417e-06 0.00174837674223812 "ENSMUSG00000046523"
"76964" -7.24721726276191 -1.97368990189523 8.35118065638394e-06 0.00197126407401383 "ENSMUSG00000009114"
"100502869" -2.88592081061502 -1.10312206004743 8.72276393327801e-06 0.00200647245099058 NA
"640524" 1.90465197444732 -0.26059624779047 8.76188843227326e-06 0.00200647245099058 "ENSMUSG00000074899"
"224129" -1.81781209659982 0.04211146505082 9.03860531541931e-06 0.00201081586659669 "ENSMUSG00000022840"
"20278" -1.26963874671763 1.51235604435482 9.042970396609e-06 0.00201081586659669 "ENSMUSG00000000216"
"20745" 1.39199302743613 0.88150241622868 9.50515830438486e-06 0.00208339491234539 "ENSMUSG00000056222"
"15233" -1.98557399269631 -0.17156882259435 1.00222510813119e-05 0.0021657943428249 "ENSMUSG00000022821"
"19886" -3.60058977216193 -1.37783261295465 1.05673946854898e-05 0.00225188245360376 "ENSMUSG00000019893"
"338368" 1.35039997148704 0.980247356812449 1.34518535342299e-05 0.00278907822669851 "ENSMUSG00000049687"
"100503685" 2.31014215887393 -0.896888300718172 1.43017657656199e-05 0.00288606735840177 NA
"20450" 1.50719162897596 0.455015928090882 1.43798074289766e-05 0.00288606735840177 "ENSMUSG00000025789"
"72668" -1.50182044065973 0.600613025521352 1.44839462032808e-05 0.00288606735840177 "ENSMUSG00000054074"
"68144" 1.76886637093422 -0.0831768503486387 1.49311505817045e-05 0.00293703388942426 NA
"239845" 2.12236589925292 -0.652398522164323 1.54071502824503e-05 0.00299230261751436 "ENSMUSG00000046961"
"245446" -3.55498755042847 -1.4151145581539 1.73427011490597e-05 0.00326573232933366 "ENSMUSG00000046699"
"80903" -3.55498755042847 -1.4151145581539 1.73427011490597e-05 0.00326573232933366 "ENSMUSG00000031230"
"11444" -2.64553224610651 -1.01135338659512 1.76490849643878e-05 0.00326573232933366 "ENSMUSG00000027950"
"18973" 1.82723203424273 -0.243501022384356 1.77497433587838e-05 0.00326573232933366 "ENSMUSG00000007080"
"78771" 1.52193637129514 0.346503752965025 1.79837406577303e-05 0.00326573232933366 "ENSMUSG00000021596"
"435653" 1.47843151578523 0.544460295117445 1.80921102778701e-05 0.00326573232933366 "ENSMUSG00000070524"
"18164" 2.62201498416142 -1.19117250290212 2.14196687761747e-05 0.00382141834921917 "ENSMUSG00000025582"
"246049" 1.40148149759142 0.687475950700404 2.17379638369251e-05 0.00383362734655106 "ENSMUSG00000020264"
"212517" -2.18886792239227 -0.605175906733025 2.4745407076173e-05 0.00431441796329229 "ENSMUSG00000071550"
"14063" -1.41029420276187 0.773985980270967 2.54001174838596e-05 0.00437880901747031 "ENSMUSG00000021678"
"20451" 3.48712860350996 -1.87779771888208 2.5995139788154e-05 0.00443159366410718 "ENSMUSG00000056812"
"320452" -1.23134546058254 1.28848779450056 2.84402057942745e-05 0.00469754563678316 "ENSMUSG00000051048"
"332396" -3.50789670371595 -1.45342070195864 2.84736846914445e-05 0.00469754563678316 "ENSMUSG00000040901"
"15366" 2.10240406267376 -0.785448687746333 2.91205658924583e-05 0.00475315789880838 "ENSMUSG00000020330"
"353130" -1.37891177504484 0.714523138971111 3.18305200354071e-05 0.00513581843072904 "ENSMUSG00000049620"
"12768" -2.24144389108228 -0.719411467182519 3.2469164295165e-05 0.00513581843072904 "ENSMUSG00000025804"
"83395" 2.05216645596479 -0.705542275518027 3.2469164295165e-05 0.00513581843072904 "ENSMUSG00000038560"
"330941" 1.18211418435458 1.3912084731493 3.39749619616196e-05 0.0053191616467054 "ENSMUSG00000078307"
"57746" 2.00816128296322 -0.629811606383397 3.54975728148231e-05 0.00544692356802175 "ENSMUSG00000033644"
"77974" 1.2986684208787 0.842815658931963 3.55010334877257e-05 0.00544692356802175 "ENSMUSG00000021123"
"269389" -3.45921675440565 -1.4928092571925 4.67603005110771e-05 0.00703375775236721 "ENSMUSG00000074607"
"50530" -3.45921675440565 -1.4928092571925 4.67603005110771e-05 0.00703375775236721 "ENSMUSG00000030116"
"272714" -1.75261037844671 -0.166350068913015 4.84549936927924e-05 0.0072179123128982 NA
"72293" -1.32349489929082 0.818599002099971 5.15671511495107e-05 0.00760764230852829 "ENSMUSG00000021567"
"213438" -2.18022463841913 -0.766439661541668 6.81982093007645e-05 0.00996538214572981 "ENSMUSG00000054293"
"56788" -2.35132515823972 -1.00764906463388 7.45732099844958e-05 0.0105480072522555 "ENSMUSG00000007279"
"18054" 2.30795268911084 -1.05556215285204 7.45732099844958e-05 0.0105480072522555 "ENSMUSG00000032484"
"78185" 2.30795268911084 -1.05556215285204 7.45732099844958e-05 0.0105480072522555 "ENSMUSG00000039545"
"20379" 1.44609819130187 0.29269961517999 7.53535812290544e-05 0.0105480072522555 "ENSMUSG00000021319"
"263803" -1.09051469427279 1.65063926565187 7.89072764673711e-05 0.0109069760616115 "ENSMUSG00000026785"
"76184" -2.68318467153301 -1.26350687781097 8.22229622660893e-05 0.0110662009653387 "ENSMUSG00000044749"
"329973" -2.68318467153301 -1.26350687781097 8.22229622660893e-05 0.0110662009653387 NA
"243621" 2.47060193955899 -1.30849881404641 8.22229622660893e-05 0.0110662009653387 "ENSMUSG00000040797"
"214922" -2.20457605148635 -0.921453633595146 8.39026772371287e-05 0.0111940763204284 "ENSMUSG00000072572"
"208628" -2.45360143169284 -1.16116372907144 9.82733130940854e-05 0.0129983400241599 "ENSMUSG00000029414"
"55983" -1.07089826643075 1.63742965626613 9.99695036957786e-05 0.0131096760273874 "ENSMUSG00000035357"
