"genes" "logFC" "logCPM" "PValue" "FDR" "EnsID"
"78771" 1.51968479949178 0.345737865800562 2.91535876468813e-05 0.00800369049146046 "ENSMUSG00000021596"
"353130" -1.38116430701819 0.714537698656035 3.18305200354071e-05 0.00865121704042329 "ENSMUSG00000049620"
"12768" -2.24368125890185 -0.719365051316795 3.2469164295165e-05 0.00865175898410089 "ENSMUSG00000025804"
"83395" 2.04992396837506 -0.706278303022419 3.2469164295165e-05 0.00865175898410089 "ENSMUSG00000038560"
"330941" 1.17985932028538 1.39045689560722 3.39749619616196e-05 0.00896510185587242 "ENSMUSG00000078307"
"57746" 2.00591775709052 -0.630552279647536 3.54975728148231e-05 0.00927681280321228 "ENSMUSG00000033644"
"77974" 1.29641487118162 0.842064334667575 4.2796400252468e-05 0.0110777463091603 "ENSMUSG00000021123"
"790912" 4.3165482755461 -1.99775376982139 4.57910939353155e-05 0.0115236679821105 "ENSMUSG00000087434"
"380674" 3.40740632407588 -1.93942035728211 4.57910939353155e-05 0.0115236679821105 NA
"433944" 3.40740632407588 -1.93942035728211 4.57910939353155e-05 0.0115236679821105 "ENSMUSG00000086847"
"269389" -3.46140342060338 -1.49277583064652 4.67603005110771e-05 0.0115536200690051 "ENSMUSG00000074607"
"50530" -3.46140342060338 -1.49277583064652 4.67603005110771e-05 0.0115536200690051 "ENSMUSG00000030116"
"272714" -1.75485712344678 -0.16631800070244 4.84549936927924e-05 0.0118644889511388 NA
"72293" -1.32574786770631 0.818605199753713 5.15671511495107e-05 0.0124843944913693 "ENSMUSG00000021567"
"241201" 7.08947934663979 -2.27678657077695 5.32834085506765e-05 0.0124843944913693 "ENSMUSG00000026312"
"69553" -7.02740043296544 -2.15335116140717 5.32834085506765e-05 0.0124843944913693 "ENSMUSG00000074577"
"14067" -6.94558865610089 -2.21878149083952 5.32834085506765e-05 0.0124843944913693 "ENSMUSG00000026579"
"58205" -6.94558865610089 -2.21878149083952 5.32834085506765e-05 0.0124843944913693 "ENSMUSG00000016498"
"213438" -2.18246188080849 -0.766405345936681 6.81982093007645e-05 0.0158423857314998 "ENSMUSG00000054293"
"56788" -2.35355623992675 -1.0076240144428 7.45732099844958e-05 0.016750622100567 "ENSMUSG00000007279"
"18054" 2.30571670616713 -1.05627609839027 7.45732099844958e-05 0.016750622100567 "ENSMUSG00000032484"
"78185" 2.30571670616713 -1.05627609839027 7.45732099844958e-05 0.016750622100567 "ENSMUSG00000039545"
"20379" 1.44384671574953 0.291956151253995 7.53535812290544e-05 0.0167871720018399 "ENSMUSG00000021319"
"263803" -1.09276982654741 1.65061117006898 7.89072764673711e-05 0.0174359420089974 "ENSMUSG00000026785"
"269152" -1.0952830155119 1.56433130555105 8.11965293396691e-05 0.0175963613498428 "ENSMUSG00000026494"
"76184" -2.68540401898924 -1.26348538549468 8.22229622660893e-05 0.0175963613498428 "ENSMUSG00000044749"
"329973" -2.68540401898924 -1.26348538549468 8.22229622660893e-05 0.0175963613498428 NA
"243621" 2.46837233222112 -1.30918667541744 8.22229622660893e-05 0.0175963613498428 "ENSMUSG00000040797"
"214922" -2.2068105117903 -0.921433613359609 8.39026772371287e-05 0.0178155536299056 "ENSMUSG00000072572"
"208628" -2.45582764823962 -1.16114760531994 9.82733130940854e-05 0.0195472743953062 "ENSMUSG00000029414"
"108043" 6.99070013436764 -2.35713333238895 9.96168072903945e-05 0.0195472743953062 "ENSMUSG00000031492"
"227394" -6.85885714579911 -2.28743264278186 9.96168072903945e-05 0.0195472743953062 "ENSMUSG00000040693"
