"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G05340" 106.665356627237 2.38418007681322 0.199792137110097 11.9333028381363 7.93610243128806e-33 1.60131751031319e-31
"AT1G05347" 1478.58502473865 3.58640379378524 0.232809307442392 15.4048986837551 1.51726732904825e-53 4.58791722356859e-52
"AT1G05353" 264.144435555041 11.8871441457419 1.18297878906164 10.0484846014619 9.32909420223891e-24 1.42047037892104e-22
"AT1G05440" 8.05021582935071 -6.07203668128562 1.48539091904222 -4.08783748671418 4.3541298797435e-05 0.000153874591585536
"AT1G05563" 9.04028357308258 -6.23962267234467 1.43114104083278 -4.35989360539464 1.30125696595019e-05 5.02368023772425e-05
"AT1G05700" 28.8608956926418 2.12087263386823 0.382198386159447 5.54914073599316 2.87077021083347e-08 1.600430165058e-07
"AT1G05733" 9.06553142350423 -6.2433086111519 1.42549227209278 -4.37975619607255 1.18812162451871e-05 4.62936173444505e-05
"AT1G05820" 49.8390389192825 2.25236706049033 0.278701461854807 8.0816478159118 6.38974146278519e-16 6.79452003291408e-15
"AT1G06000" 133.631066777707 -2.26405740891798 0.191573242859507 -11.8182339825941 3.14220550107656e-32 6.18331896449245e-31
"AT1G06002" 133.631066777707 -2.26405740891798 0.191573242859507 -11.8182339825941 3.14220550107656e-32 6.18331896449245e-31
"AT1G06030" 107.791098423005 10.5951810401196 1.18687002558763 8.9269935306302 4.3774301016676e-19 5.4734447788411e-18
"AT1G06083" 66.5874373313752 1.60164402695654 0.24110763322847 6.6428590646852 3.07655993976067e-11 2.34222217541567e-10
"AT1G06337" 32.7865987213711 4.28238134870733 0.493811862469579 8.67209087949188 4.24256829485737e-18 5.085633652836e-17
"AT1G07119" 13.9991411134463 -6.86470805784258 1.29413357066027 -5.30448186607215 1.12993474644898e-07 5.87374553789666e-07
"AT1G07120" 9.0417867838948 -6.23340197197268 1.42386661866034 -4.37779907912824 1.19883788925944e-05 4.66857439588446e-05
"AT1G07330" 41.5356100596492 9.22036520638678 1.20413573283209 7.65724739743479 1.89960485272525e-14 1.85544206474788e-13
"AT1G07350" 6340.5443677631 5.16437857981658 0.0937201544398205 55.1042474341282 0 0
"AT1G07400" 48956.1417944432 9.02402477280648 0.674164474920015 13.3854943541442 7.35066558496364e-41 1.78116748807657e-39
"AT1G07410" 167.374519618648 3.85585366961542 0.207979797044809 18.539558766781 9.90308071621964e-77 4.16880862542195e-75
"AT1G07500" 658.433094094914 6.41243650469114 0.504132517855758 12.7197438720385 4.59363438730042e-37 1.0315976638175e-35
"AT1G07510" 1160.94290789649 3.33276782754807 0.0942476508837979 35.3618132260631 6.60070314334354e-274 1.10711324831596e-271
"AT1G07620" 7.44727781646985 -5.95477749664322 1.51315590108248 -3.93533640015765 8.30802427619991e-05 0.000279393754990188
"AT1G07670" 395.965743501417 2.46099117399334 0.12534285737412 19.6340758903225 7.91068633419567e-86 3.61350052997547e-84
"AT1G07890" 6533.03755286116 1.98568031911656 0.0923152136406556 21.5097841494034 1.2608969586369e-102 6.68399921110507e-101
"AT1G07943" 10.6626254966411 7.25630711073309 1.39102337786098 5.21652419809889 1.82311768341259e-07 9.23343089058385e-07
"AT1G08003" 156.220472224177 1.91188166833013 0.160639370637457 11.9017004408278 1.15959925952528e-32 2.32450387513989e-31
"AT1G08165" 8.7640624170638 -6.19211993181313 1.4354968401755 -4.31357266593223 1.6063730753698e-05 6.10501390602129e-05
"AT1G08250" 57.6745223590349 -1.53860894986104 0.254236094772258 -6.05189027639568 1.43155968129064e-09 9.26006471757417e-09
"AT1G08280" 27.2053447395726 -2.23510535891258 0.433224205041456 -5.15923471704148 2.47961292077937e-07 1.23686825734694e-06
"AT1G08290" 64.7406198119106 1.5819532898606 0.233288344209348 6.78110728258668 1.19258272911871e-11 9.41653498030513e-11
"AT1G08460" 361.759680870587 3.1309824671636 0.132743857898692 23.5866466194851 5.28438101216092e-123 3.46943045718908e-121
"AT1G08547" 12.2559516854097 -6.67580783046688 1.32324789739694 -5.04501676790822 4.53481597345455e-07 2.19274693995711e-06
"AT1G08570" 2314.04527071476 2.24886064320086 0.0889689639138022 25.2769116810181 5.73234237677245e-141 4.41102718591139e-139
"AT1G08810" 88.8299980006435 -1.60318020633327 0.207167646494244 -7.73856455611093 1.00545494448577e-14 1.00447241522406e-13
"AT1G08865" 11.2175668972836 -6.54421747438448 1.35286659853074 -4.83729695262766 1.31616723328176e-06 5.97268956485439e-06
"AT1G08973" 185.355663385091 2.80710103085363 0.335048384042558 8.37819599958755 5.37450919179815e-17 6.11151153806751e-16
"AT1G09070" 588.809066578677 1.89156806300427 0.101475156656881 18.6407010870676 1.50258566019003e-77 6.36272416935302e-76
"AT1G09090" 8.0678240590253 -6.07018608383097 1.47584266690308 -4.11303062308715 3.90498561676893e-05 0.000139147114035539
"AT1G09140" 6143.05384294771 4.54294794277769 0.113161413950082 40.1457332866278 0 0
"AT1G09160" 410.444375184113 1.59902495218633 0.105068891039465 15.2188239198768 2.65256670504718e-52 7.87661889220719e-51
"AT1G09165" 14.9633310722738 7.74590118185806 1.32569954839061 5.84287834393663 5.13064873362031e-09 3.10719034307742e-08
"AT1G09170" 8.06922638608086 -6.0705551123943 1.47177937554454 -4.12463662235262 3.7132052779136e-05 0.000132842533097029
"AT1G09210" 2249.99129851403 1.75680775373931 0.0924494041003442 19.0029105199258 1.6134415402315e-80 7.06917886270004e-79
"AT1G09247" 8.05805522980393 -6.06557032629711 1.4832465758888 -4.08938771536517 4.32513377150719e-05 0.000152925390218195
"AT1G09390" 38.2749815698645 -1.94905155681662 0.342586430715002 -5.68922578967536 1.2761663673615e-08 7.39487604342348e-08
"AT1G09475" 14.0113452637433 -3.30144400202558 0.848078234671134 -3.89285312021456 9.90721400626886e-05 0.000328085728058902
"AT1G09480" 9.07820579059338 -6.24180461840331 1.42853218321457 -4.36938326748622 1.24597921444372e-05 4.83286860973663e-05
"AT1G09543" 54.106079836182 1.5671102598189 0.257643425299335 6.08247719885806 1.18339730280191e-09 7.73169710707677e-09
"AT1G09570" 501.102438049744 1.8608567504998 0.103439581182108 17.9897939380064 2.34227194169634e-72 9.39929650771566e-71
"AT1G09715" 22.0131575955251 8.30134070088544 1.23811673718674 6.70481260090856 2.01665002111535e-11 1.55907307538082e-10
"AT1G09850" 267.8392080279 1.8868542409134 0.121113212162464 15.5792601585229 1.00713642981927e-54 3.08448102878601e-53
"AT1G09883" 9.41894790581828 -6.29727755839517 1.41563333929679 -4.44838178332487 8.65196455139762e-06 3.44873796795313e-05
"AT1G10020" 243.201386148883 2.26822363414443 0.131827674889668 17.205974663839 2.39512694385423e-66 8.88099833464704e-65
"AT1G10050" 306.780981039973 4.39847991167586 0.175407901492352 25.0757227824634 9.15331223281036e-139 6.89517404653353e-137
"AT1G10060" 60.8414942154314 -1.68494286784983 0.272458155544157 -6.18422621442415 6.24078219770326e-10 4.20010510979597e-09
"AT1G10170" 241.525936248426 1.86528246518465 0.142884567825585 13.0544711270817 5.99247301815875e-39 1.39536229096367e-37
"AT1G10220" 17.2590078462574 3.03002222364297 0.671777194186543 4.51045711266223 6.46880791940835e-06 2.63127770408825e-05
"AT1G10225" 17.3871210205818 7.96201311762707 1.26426135111248 6.29775885391174 3.01979809217439e-10 2.09676731050751e-09
"AT1G10230" 369.5860625429 3.43466539408542 0.128659688159708 26.695738527066 5.27478672633276e-157 4.56630629950153e-155
"AT1G10580" 123.49117124604 -1.54549961299703 0.17562722916892 -8.79988610143451 1.36955082952979e-18 1.67442407512386e-17
"AT1G10585" 16.3221993603911 -7.08422633232475 1.27017613260186 -5.57735746286873 2.4419973149266e-08 1.37172266756042e-07
"AT1G10640" 79.8869800129935 -2.60129763195485 0.254281079115362 -10.2300086227599 1.45506423080767e-24 2.2885548696857e-23
"AT1G10780" 15.437855113418 -7.01197760169896 1.2898848621828 -5.43612674842388 5.4451227821591e-08 2.93279831937215e-07
"AT1G10920" 38.3893279346311 -1.76550734309178 0.336481695851493 -5.24696399494785 1.54626102825765e-07 7.89269567657237e-07
"AT1G10930" 46.4683207635317 -1.64043711763889 0.289988424248679 -5.65690551920837 1.54126550559641e-08 8.84271222331624e-08
"AT1G10960" 4090.25378814413 2.68964340439087 0.079130533487467 33.9899566684567 3.13531994924513e-253 4.48747893268958e-251
"AT1G10970" 125.345705732323 4.22834243348328 0.244036316278899 17.3266934116924 2.95856881048586e-67 1.11239078445396e-65
"AT1G11000" 105.223888612332 2.06546607329254 0.187937391319254 10.990181670575 4.2606762467242e-28 7.48547122266136e-27
"AT1G11100" 92.4888606651204 3.63701577243548 0.247505628594357 14.6946790385776 6.97280860443829e-49 1.97753273353614e-47
"AT1G11210" 7.43392800374386 -5.95385003010886 1.52356821309536 -3.9078329272916 9.31276660275415e-05 0.000309881875688978
"AT1G11265" 29.439527688105 8.72340413200208 1.21718465654187 7.16686994460317 7.67318621476594e-13 6.6452454556196e-12
"AT1G11270" 174.14616475936 3.80429280493297 0.194572642352 19.5520436940495 3.96321850967547e-85 1.79886550072353e-83
"AT1G11300" 9.01789181255397 -6.23303982483319 1.42593370636456 -4.37119888323869 1.23566173774336e-05 4.79718297425176e-05
"AT1G11330" 36.7466721979548 -1.79127522433029 0.339058419295032 -5.28308728641717 1.27024831183613e-07 6.54607801411663e-07
"AT1G11380" 128.840356776641 1.50810322671258 0.172774411320057 8.72874180377839 2.57521374981841e-18 3.12004875817447e-17
"AT1G11440" 40.4899063791038 -3.50922648104672 0.441479627838317 -7.94878463187411 1.88350165597591e-15 1.95441745056292e-14
"AT1G11660" 1732.38301604989 4.58014523148624 0.112641760266566 40.661165278733 0 0
"AT1G11670" 78.4497461289516 -2.57648388307353 0.261023272013889 -9.87070563936706 5.57708790912137e-23 8.31489585561992e-22
"AT1G11700" 89.4681226949975 -2.01094852862194 0.224279973873543 -8.96624203173746 3.06803362790318e-19 3.86320316466002e-18
"AT1G11850" 69.6459247803159 -1.86944429964318 0.246189521568257 -7.59351692848094 3.11337493368107e-14 2.98797704296821e-13
"AT1G12020" 32.5683060544217 -1.6125372168581 0.351554786966903 -4.58687316071141 4.4993384217447e-06 1.87930538086453e-05
"AT1G12060" 191.329917788573 3.50398772398349 0.178340390290627 19.6477517979709 6.04308406950158e-86 2.76628937927781e-84
"AT1G12064" 16.569797721784 7.89164600173171 1.27886917933729 6.1708000546398 6.79453004835106e-10 4.55706859131674e-09
"AT1G12211" 10.1889509383788 -6.40430592629827 1.38727181710196 -4.61647519062053 3.90312658835087e-06 1.64693837903508e-05
"AT1G12300" 8.04117388154808 -6.06572142163675 1.48158954870175 -4.09406331662631 4.23878475896695e-05 0.000150164269327944
"AT1G12650" 709.175615437373 2.52122786153478 0.121685943772703 20.7191379987502 2.32816151630467e-95 1.16783410265292e-93
"AT1G12710" 140.922856577931 2.48253915808849 0.171566454561521 14.4698400653741 1.8790858509512e-47 5.19203270708767e-46
"AT1G12740" 221.170300086568 2.49361972704627 0.144610866909419 17.2436538161978 1.24887961697059e-66 4.65489522512876e-65
"AT1G12750" 93.7350978401635 -1.59637216592181 0.205704557935272 -7.76050945076348 8.45889002057186e-15 8.466382743667e-14
"AT1G13080" 1181.22350425769 2.85936222790552 0.090323727946273 31.6568225528329 6.10906036106565e-220 7.4520123233931e-218
"AT1G13170" 100.644014206155 -1.52722430766985 0.192343140364572 -7.9401028015614 2.02013752500485e-15 2.09114428757614e-14
"AT1G13195" 117.900151012858 2.29367236102583 0.182281935741452 12.5831029371949 2.61550803878936e-36 5.7474249830879e-35
"AT1G13250" 38.9307395481056 -1.50689726300252 0.331317795175891 -4.54819295837259 5.41085136904354e-06 2.22880982429002e-05
"AT1G13300" 117.491823973895 -2.40085107968629 0.209682067812789 -11.4499590009283 2.35256756277435e-30 4.3995882408713e-29
"AT1G13340" 78.9715172217034 1.85025543342015 0.212727616968229 8.6977678770147 3.38476017060772e-18 4.08243910689759e-17
"AT1G13360" 1026.47594902606 1.93862122396041 0.0948181951706379 20.4456667886538 6.56549597449473e-93 3.21081168739014e-91
"AT1G13600" 25.2416734945738 3.49729246144767 0.511510091650563 6.83719152082114 8.07607428289835e-12 6.48411513760451e-11
"AT1G13609" 400.239443056232 -2.5815992601529 0.129379504136337 -19.9536957370966 1.39208083665236e-88 6.52545490875315e-87
"AT1G13640" 294.213469711913 2.21984343739563 0.126197244071806 17.5902687394072 2.92487250583692e-69 1.14587751510607e-67
"AT1G13650" 370.829100923425 -3.17816079428182 0.144658322185257 -21.970120669668 5.56205687728915e-107 3.08557620409615e-105
"AT1G13690" 789.248198757224 3.48131404331102 0.104232793469108 33.3994122909389 1.39817512187274e-244 1.92419369817217e-242
"AT1G13830" 8.6609932426848 -6.17462669053887 1.44042044077757 -4.28668360690971 1.81360310977931e-05 6.83092020418456e-05
"AT1G14040" 24.2219786548099 -1.78626728704188 0.436981412518172 -4.08774203174511 4.35592132175696e-05 0.000153912565597104
"AT1G14200" 1382.08772219807 4.9588226176953 0.109751085917942 45.1824469545829 0 0
"AT1G14205" 339.116814253845 5.11845175487248 0.193431968735802 26.4612503730626 2.70830451361726e-154 2.27127303136128e-152
"AT1G14210" 282.578548162398 2.09966015799372 0.123694031928273 16.9746278398561 1.26553979732638e-64 4.59727138896788e-63
"AT1G14360" 1152.2930547834 4.74567089303105 0.115602523479823 41.0516202430422 0 0
"AT1G14460" 69.0751966277439 -1.50197751615984 0.228383812152477 -6.57654980886769 4.81489756894984e-11 3.61184611837121e-10
"AT1G14580" 41.4562379946685 -1.73964318817972 0.310225516118873 -5.60767279862668 2.05065236669148e-08 1.16223483792237e-07
"AT1G14600" 23.1609935530038 -2.5126807162113 0.532134941605846 -4.72188634827977 2.33667251206689e-06 1.0194273960895e-05
"AT1G14780" 35.3854998324121 1.7656778908867 0.322914771366547 5.46793781967453 4.55301535388772e-08 2.48282160611164e-07
"AT1G14840" 135.825978713165 -1.8326689895511 0.187645721110914 -9.76664417766199 1.56551755657099e-22 2.28174449572455e-21
"AT1G14910" 178.831493895203 1.85491730789934 0.147038436717192 12.6151865411016 1.7414481096883e-36 3.84641455420762e-35
"AT1G14980" 4606.21457644695 3.4508824687481 0.0916777662006226 37.6414327242265 0 0
"AT1G15002" 38.2568885333021 -2.27997354983173 0.356422601096967 -6.39682652787624 1.58639378616165e-10 1.12750972638446e-09
"AT1G15260" 84.5884743247882 -2.86863977482775 0.261862101396107 -10.9547726056337 6.30364867655059e-28 1.09937476390629e-26
"AT1G15410" 424.550791022316 2.81463640457115 0.120042686601058 23.4469627785417 1.41966564989595e-121 9.0981498022735e-120
"AT1G15415" 57.5673728020516 2.18915360899859 0.29570434952233 7.40318366143367 1.32957656969171e-13 1.22247020876708e-12
"AT1G15550" 127.394055202447 3.94542336717269 0.225067215866495 17.5299781089087 8.460203900506e-69 3.29043691195586e-67
"AT1G15970" 181.63504459275 1.83664913097682 0.140252582401421 13.095296354117 3.50304354229539e-39 8.21035390933839e-38
"AT1G16030" 22151.2463701278 8.42041302923882 0.51342296492607 16.400538356229 1.89550830124019e-60 6.4903776266867e-59
"AT1G16040" 763.037867973772 4.42483031376069 0.119524039771638 37.0204213496696 5.37490056852877e-300 9.9477362332538e-298
"AT1G16060" 60.1148733583065 -1.79271889189756 0.254082039459831 -7.05566948261597 1.71771676050411e-12 1.45302053314668e-11
"AT1G16090" 24.0733282508634 -2.78138773154189 0.531910152927045 -5.22905553924138 1.70378180568621e-07 8.66378294322059e-07
"AT1G16110" 7.51387853617551 -5.96838548415248 1.50773646557221 -3.95850708690487 7.54197036355326e-05 0.000255755112517967
"AT1G16400" 49.5706938138439 -3.15956617641901 0.359508247789414 -8.78857771927883 1.5146523776093e-18 1.8476177213008e-17
"AT1G16410" 280.082224594231 -2.1438932428825 0.134880069879642 -15.8948111814857 6.88355535739498e-57 2.18613979242475e-55
"AT1G16515" 15.975475854575 -3.5011034548078 0.789848686259408 -4.43262553412407 9.30924678621951e-06 3.69427392335206e-05
"AT1G16630" 22.1440596150102 -7.52772430041469 1.2337394830803 -6.10155093814466 1.05044152035797e-09 6.89872407481349e-09
"AT1G16930" 14.6035452749286 -3.32205962525737 0.840860603880884 -3.95078519545907 7.78952140079914e-05 0.000263691635057958
"AT1G17147" 9.75761224835078 -6.34861619834604 1.3953686544385 -4.54977699130036 5.37027997676825e-06 2.21337187216812e-05
"AT1G17285" 20.4282579528834 1.84574476248133 0.46997475768386 3.92732744111103 8.58950056340496e-05 0.000287946034543924
"AT1G17460" 51.4037219337997 2.2624404163044 0.279664064741948 8.08985029375155 5.97381103642418e-16 6.36169390580311e-15
"AT1G17600" 25.3864663571736 1.99343214574312 0.417328546410899 4.77664938784322 1.7824015079426e-06 7.9193663025703e-06
"AT1G17830" 23.9814526500262 -2.08904633723444 0.453479521236378 -4.6067049103757 4.09099909304309e-06 1.72080053935231e-05
"AT1G17860" 750.456104459995 2.54375718713728 0.333723275852312 7.6223547208107 2.49089396586804e-14 2.41359286435295e-13
"AT1G17870" 7349.8126796101 7.1989341094706 0.123164092659225 58.4499423008691 0 0
"AT1G18140" 18.7520331639524 -2.35785539662998 0.603173951384778 -3.90908027645553 9.26481754434948e-05 0.000308381965673859
"AT1G18260" 440.152043149186 1.97052088803643 0.105159704806468 18.738364582355 2.40919172222233e-78 1.02624875167443e-76
"AT1G18265" 11.4103554333156 -6.57110137342683 1.35225472503199 -4.85936654669214 1.17761929986071e-06 5.38150462935496e-06
"AT1G18330" 533.908040947909 4.73779925032296 0.145150034382723 32.6407036034909 1.08575213035046e-233 1.41272802948448e-231
"AT1G18415" 85.7022676228893 1.91650262702273 0.208665171144732 9.18458320815517 4.13124047625636e-20 5.43798907325247e-19
"AT1G18420" 82.2220216201897 2.05983296257125 0.219080196042992 9.40218696064629 5.3440551310099e-21 7.34516770855644e-20
"AT1G18590" 101.985872056577 -4.64958624566204 0.951732115000628 -4.88539387541732 1.03222293109154e-06 4.76857918302772e-06
"AT1G18710" 65.8782450546811 -1.85597750520699 0.259416007583522 -7.15444479504389 8.40122466338124e-13 7.255265176916e-12
"AT1G18740" 174.986208091696 2.18514719328703 0.149464067109278 14.6198831300997 2.09760081297103e-48 5.90214834255244e-47
"AT1G19020" 233.021889955593 3.80560890058057 0.168234619925111 22.6208428578768 2.70267445145182e-113 1.60730520216673e-111
"AT1G19200" 10.1419373250906 -6.39959692637918 1.38153814674688 -4.63222600219064 3.61754933487965e-06 1.53427828270508e-05
"AT1G19230" 87.0133593591794 2.3717442536856 0.223206864989761 10.6257675085146 2.26144216496084e-26 3.7578097399028e-25
"AT1G19330" 50.4970180618081 -1.86942897340732 0.285890994541573 -6.53895718682905 6.19492542466888e-11 4.60362941994517e-10
"AT1G19400" 956.693959057727 2.3168296106588 0.103891983559214 22.3003693960498 3.66462939690789e-110 2.1092742231157e-108
"AT1G19490" 133.98912169558 2.1571151345716 0.179347757105798 12.0275556794341 2.54586760668229e-33 5.2104129311594e-32
"AT1G19530" 266.739950130492 3.4138645828478 0.157598189201828 21.6618261931667 4.70219708567414e-104 2.54285816706141e-102
"AT1G20190" 79.1109874706355 -4.09994810009303 0.973766608472635 -4.21040120334774 2.54917583686117e-05 9.39869141805024e-05
"AT1G20220" 660.836812930586 1.88540573084104 0.108596448730957 17.3615781443466 1.61230031956e-67 6.09409780997073e-66
"AT1G20350" 52.944804452386 2.58190951846016 0.282562466645841 9.13748223219005 6.39231798468463e-20 8.35789736986567e-19
"AT1G20440" 9861.14557869138 3.32158406687382 0.124399125040137 26.7010243504697 4.57962852519939e-157 3.98056861568849e-155
"AT1G20450" 2660.14700024654 2.8033924728742 0.104604172128778 26.8000063078071 3.23068661806709e-158 2.85430497955894e-156
"AT1G20490" 29.409467858853 -2.21898758625881 0.417008719007403 -5.32120189606735 1.03083921104484e-07 5.38338288054528e-07
"AT1G20510" 29.2020221588917 -1.86903696197724 0.394543540238136 -4.73721344125706 2.16676923801767e-06 9.50130081107053e-06
"AT1G20640" 967.895359926524 4.73124440169901 0.138904225051883 34.0611986419549 2.77091292345142e-254 4.04685235058357e-252
"AT1G20650" 282.820179369604 1.59939640534366 0.11777913490055 13.5796243256002 5.28970508518449e-42 1.31745566674972e-40
"AT1G20693" 497.867653395018 -2.66392231314891 0.12107639553675 -22.0019955280246 2.75583823314425e-107 1.54882437244435e-105
"AT1G20720" 10.4167561540539 -6.44087030858076 1.36927874801526 -4.70384157931078 2.55311382183017e-06 1.10755305396791e-05
"AT1G20870" 7.87779072912967 -6.03654680874385 1.50148782373839 -4.02037679780453 5.8105130648481e-05 0.000200717465791189
"AT1G21010" 73.3058664342971 2.38092959636834 0.228272783292853 10.4301947959947 1.80517838694939e-25 2.91652780038022e-24
"AT1G21100" 126.043659085686 -1.83131010723768 0.180000154199778 -10.1739363245498 2.59216503877714e-24 4.02685898824214e-23
"AT1G21120" 10.1117556120836 -6.39712786988648 1.37888338393522 -4.63935380208122 3.49500275655913e-06 1.48641470246767e-05
"AT1G21140" 36.1836054700591 1.77351652987614 0.329787072369487 5.37776243663403 7.54172362878556e-08 3.99884575417133e-07
"AT1G21350" 644.70019471276 1.97869396435107 0.0948294743007301 20.8658118052631 1.0951930139456e-96 5.53239972150545e-95
"AT1G21390" 42.5614682685205 -2.21171081863369 0.342879418560678 -6.45040413308534 1.11552278985706e-10 8.05826338339208e-10
