"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G01110" 9.56576915155559 -6.30790725042159 1.32476718987951 -4.76152134398445 1.92138972468438e-06 1.13420297299184e-05
"AT1G01250" 23.4691884149086 -3.63969870345194 0.655319454227741 -5.55408309637492 2.79072710318591e-08 2.13943722059102e-07
"AT1G01300" 98.4361888597346 -1.69399762098096 0.278054620512342 -6.09231962360348 1.11286206538482e-09 9.96034636944011e-09
"AT1G01420" 25.6634082723226 -7.73271405918046 1.24702889531927 -6.20091008973832 5.61375793399323e-10 5.18682377335893e-09
"AT1G01500" 22.7948959589575 -1.9002775877372 0.465003515891186 -4.08658756933329 4.37764302092082e-05 0.000203503793019961
"AT1G01580" 28.3792271673202 -4.11277558756317 0.763429827440448 -5.38723460851939 7.15500127289539e-08 5.21236460552622e-07
"AT1G01620" 3134.58348955642 1.58808635274327 0.0921745474564448 17.2291201483109 1.60575231810786e-66 7.58957873540739e-65
"AT1G01720" 1183.69270441701 2.44336429087838 0.0868098795682119 28.1461545970522 2.6706888823155e-174 3.16837175553499e-172
"AT1G01830" 411.829407342712 2.94211602862508 0.149632771295581 19.6622437929275 4.54187903278961e-86 2.62841862953656e-84
"AT1G01940" 1270.86130910061 4.86676458841292 0.117252101858091 41.5068430440855 0 0
"AT1G02000" 114.048432666659 1.95535870673651 0.202997803981295 9.63241310194999 5.83429880298313e-22 1.08743446738712e-20
"AT1G02090" 839.736917586996 2.61908963348188 0.0981929243514389 26.6728957384749 9.71174631102041e-157 1.01511279613031e-154
"AT1G02260" 47.1318075083199 -1.61202289681484 0.335912362234513 -4.79893888421239 1.59508454216873e-06 9.53794630343685e-06
"AT1G02290" 107.234210498083 2.700383957543 0.25460509641273 10.606166159241 2.78961895531038e-26 6.12296845075387e-25
"AT1G02640" 103.886037269204 1.74027013766607 0.275807641917012 6.30972414531467 2.79533253527738e-10 2.66364879777215e-09
"AT1G02660" 32.9646821880769 1.69821104689032 0.357542598044708 4.749674741352 2.03744079527948e-06 1.19570511376691e-05
"AT1G02700" 278.378048289298 5.64787426191421 0.260259880848781 21.7009023576546 2.01176129049451e-104 1.41641128010574e-102
"AT1G02730" 53.4492123786732 -3.13807711006589 0.394181628325992 -7.96099281286307 1.70664301476877e-15 2.3652756315081e-14
"AT1G02810" 23.8028495123889 -2.63322229375628 0.660328159151768 -3.98774799660038 6.67034621487335e-05 0.000299182050359736
"AT1G02820" 275.21568436463 -3.31783733424421 0.246429022862007 -13.4636630690294 2.55908270053559e-41 8.06365939383904e-40
"AT1G02980" 52.6524188144529 5.24732654205544 0.562673434413762 9.32570514462357 1.10248034822428e-20 1.95358859016562e-19
"AT1G03055" 71.122109860443 -1.69262394983689 0.278265896410942 -6.08275743333356 1.18133003200585e-09 1.05453038635827e-08
"AT1G03070" 4931.29394848684 8.407997718947 0.662092587699625 12.6991267915561 5.97931291503303e-37 1.72173734872559e-35
"AT1G03140" 574.679447037034 1.69128681215413 0.0954974105962891 17.7102897512475 3.49269835841581e-70 1.72648445729441e-68
