"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G07510" 1177.66762432735 3.39892621703618 0.103789933401051 32.7481298586301 3.22820009523474e-235 5.65730699788145e-233
"AT1G07530" 207.517167180209 1.51048197386784 0.155549257758176 9.71063440377258 2.71641073435763e-22 5.08637179266287e-21
"AT1G07670" 400.578975887224 2.52436677942717 0.143450960067056 17.5974199004813 2.57804305149332e-69 1.28309202672823e-67
"AT1G07890" 6593.82236844012 2.05199338281903 0.0849117884878748 24.1661778577665 5.04778949087108e-129 4.65237931408617e-127
"AT1G07943" 12.0971811095604 3.15754681919214 0.67615250460798 4.66987373066499 3.01384928082836e-06 1.68424970477013e-05
"AT1G08003" 157.619885583675 1.97701277056762 0.182929631836749 10.8075042338245 3.17182143524931e-27 7.06631838998917e-26
"AT1G08280" 26.6778682694892 -2.16857256856985 0.437171869474972 -4.96045770551116 7.03272730034828e-07 4.29155024200998e-06
"AT1G08290" 65.200541713102 1.64800329551308 0.260574112958236 6.32450889615891 2.54039217625502e-10 2.34486866862411e-09
"AT1G08460" 366.882356114089 3.19688807021061 0.149147242876617 21.434442960875 6.37925699838412e-102 4.57486485316394e-100
"AT1G08570" 2338.78768374797 2.31563559234495 0.0955738189111418 24.2287649350695 1.10729893284016e-129 1.03202748852912e-127
"AT1G08810" 87.4261374628042 -1.53635704622118 0.232582217401176 -6.60565138379068 3.95773241430693e-11 3.92070744944379e-10
"AT1G08865" 11.3451678229144 -4.62138258662127 1.12720403776816 -4.09986340695827 4.1339405697015e-05 0.000191285070801454
"AT1G08920" 244.795446126218 1.55380952878765 0.143548202717903 10.8243050025582 2.64074914618916e-27 5.92027409936192e-26
"AT1G08973" 187.667335067774 2.8649875435832 0.221473042764411 12.936055367383 2.81727608875579e-38 8.48764109790409e-37
"AT1G09023" 25.7936634446681 -1.78384593550112 0.441292882538769 -4.04231748592593 5.29255051815137e-05 0.000239376807786617
"AT1G09070" 593.986934067741 1.95848616814195 0.115060068128243 17.0214236789697 5.69684595104479e-65 2.73152237941714e-63
"AT1G09140" 6247.35513493694 4.60994525486796 0.108083554296223 42.6516807749821 0 0
"AT1G09160" 413.449089542258 1.66652778760403 0.121092293204786 13.762459554595 4.28690420274245e-43 1.40924189016177e-41
"AT1G09165" 16.0113251872059 4.35738999936069 0.763954851445443 5.70372711308303 1.17215680180593e-08 9.01115910192792e-08
"AT1G09210" 2267.93344732962 1.82308492691215 0.0983896905820629 18.5292271591361 1.1999802581287e-76 6.44956991868958e-75
"AT1G09390" 37.5950525513889 -1.88265751724011 0.362999040838782 -5.18639804912392 2.14400306224511e-07 1.40923180676095e-06
"AT1G09475" 14.1420274568788 -2.81616476627237 0.681130636915987 -4.13454426161677 3.55659705925247e-05 0.000166929305581851
"AT1G09543" 54.5080590025345 1.63845378501426 0.285113838265494 5.74666524424732 9.10206766702413e-09 7.11384905445652e-08
"AT1G09570" 505.513136108122 1.92615386361157 0.118658692888443 16.2327244361476 2.96023570388966e-59 1.30612527466834e-57
"AT1G09617" 12.5632538491452 2.48763399556087 0.612173747441128 4.06360776815263 4.83199972558361e-05 0.000220425075048041
"AT1G09715" 23.2117238332905 4.92690745607478 0.683176668681806 7.2117618793705 5.52324999414828e-13 6.36914161744115e-12
"AT1G09850" 270.224580084654 1.95315523992138 0.138669391441222 14.0849773668277 4.69809288807634e-45 1.59715903715546e-43
"AT1G10020" 245.831353200744 2.33678810259206 0.150197402852406 15.5581125786065 1.40171779694763e-54 5.64429569207798e-53
"AT1G10050" 311.88234532277 4.46372670935101 0.190354223003014 23.4495806761289 1.33499155889882e-121 1.13771455284922e-119
"AT1G10060" 59.8643438961993 -1.61711517810145 0.308704268432009 -5.23839591306985 1.61978287902003e-07 1.08007226539157e-06
"AT1G10170" 243.579336336598 1.93178517514007 0.16338616017339 11.8234321260136 2.95365944816445e-32 7.63258726558383e-31
"AT1G10220" 17.99660479201 2.72378933840283 0.530837166974075 5.13112025280599 2.88022820023414e-07 1.85540975311485e-06
"AT1G10225" 18.1037392500828 5.22044862963532 0.830913543860227 6.28278196716154 3.32567330412555e-10 3.02593711784879e-09
"AT1G10230" 375.044565546937 3.50007305555876 0.14274197532879 24.5202789683745 8.97846404159514e-133 8.59342606442673e-131
"AT1G10585" 17.6389964086762 -3.16006791852103 0.634902382968978 -4.97725005180117 6.44939827998052e-07 3.9598384048803e-06
"AT1G10640" 78.2163832777982 -2.53514493432072 0.277097727425374 -9.14891997807332 5.75055670036255e-20 9.82847551432158e-19
"AT1G10780" 16.3502999732668 -3.50579048007202 0.720439258903706 -4.86618467378747 1.13773213589144e-06 6.75715136077771e-06
"AT1G10920" 37.754382319046 -1.69849374880806 0.358351797070339 -4.73973833170054 2.13994393153904e-06 1.22363292133155e-05
"AT1G10930" 45.7172852784012 -1.57494108480573 0.313730129462184 -5.02005047301514 5.16579043053459e-07 3.22020778717067e-06
"AT1G10960" 4141.56167768369 2.75627966378878 0.0803900645943356 34.2863222924067 1.25487254170305e-257 2.47837326986352e-255
"AT1G10970" 127.39616429121 4.2966397437573 0.261587697452611 16.4252362997143 1.26191278360261e-60 5.65814407566682e-59
"AT1G11000" 106.241512557682 2.13396796998998 0.212586595356656 10.0381116053429 1.03639176186196e-23 2.04687372967737e-22
"AT1G11100" 93.9071365265114 3.70304221282339 0.267777526938011 13.8288013007179 1.70843711060981e-43 5.66859433300336e-42
"AT1G11265" 30.2186407623649 6.95075420767455 1.06773708430423 6.50979937837779 7.52512388092756e-11 7.26669413181538e-10
"AT1G11270" 176.831732147855 3.86892660567293 0.212762132245699 18.18428197178 6.8749946899937e-74 3.54946561951231e-72
"AT1G11320" 38.8832804141243 1.55663205285173 0.337448056411735 4.61295308499988 3.96987933250543e-06 2.18032326615311e-05
"AT1G11330" 36.1183683992909 -1.72449408785231 0.357546033563756 -4.82313863382518 1.4131667602495e-06 8.27256053371179e-06
"AT1G11380" 129.712825641284 1.5731104654126 0.19772923440602 7.9558820431295 1.7785979312064e-15 2.41332658222853e-14
"AT1G11440" 40.6275056820795 -3.02907577204822 0.409398616299089 -7.39884223212739 1.37376948084734e-13 1.65071238681246e-12
"AT1G11660" 1761.15936477357 4.64652879196221 0.119518513449979 38.8770631246754 0 0
"AT1G11670" 76.8107467906995 -2.51016824525968 0.286585060296864 -8.75889427962323 1.97174938193101e-18 3.15340510085817e-17
"AT1G11700" 87.8252474991467 -1.94489414990348 0.252967550382814 -7.68831475404764 1.49085676986391e-14 1.90647331541949e-13
"AT1G11850" 68.4455381408868 -1.80071993141653 0.271861988698542 -6.62365467139023 3.50424884999831e-11 3.49232008939559e-10
"AT1G12020" 32.0473773743406 -1.54579769059098 0.364857579955386 -4.2367152980075 2.26813431447667e-05 0.000110256332697031
"AT1G12060" 194.138797224848 3.56956688462687 0.195674732729332 18.2423496117124 2.38004012465026e-74 1.23647804805682e-72
"AT1G12064" 16.9892157754745 6.99679874103908 1.25012455231935 5.59688130919273 2.18242006892996e-08 1.62652061741007e-07
"AT1G12650" 717.45526988015 2.5878200789284 0.135525786187865 19.0946693741454 2.79622024504022e-81 1.57429730311823e-79
"AT1G12710" 142.604693137692 2.55075591552312 0.193527897894972 13.1803008417289 1.13935576140446e-39 3.49173252740764e-38
"AT1G12740" 223.792354112224 2.55801307124229 0.164211702218133 15.5775321532463 1.0347301458783e-54 4.1800746234061e-53
"AT1G12750" 92.2683437355997 -1.52886565101957 0.234368642774683 -6.52333705106355 6.87601075679325e-11 6.66054992926431e-10
"AT1G13080" 1196.76011647604 2.92614768379178 0.10058255135734 29.0920009912658 4.53186596750697e-186 6.26530470007839e-184
"AT1G13195" 119.186603031409 2.36157849685452 0.205411063268106 11.4968417926553 1.36830930955067e-30 3.3948531573448e-29
"AT1G13300" 115.137968341119 -2.33360584308007 0.231904712565646 -10.0627788769902 8.06880389361506e-24 1.59993772822797e-22
"AT1G13340" 79.6490134043184 1.91367640799451 0.240170417737525 7.96799383546859 1.61270907064284e-15 2.19541932291832e-14
"AT1G13360" 1035.78170540295 2.00525023496202 0.105904117069993 18.9345824358908 5.91830445312967e-80 3.27282236258071e-78
"AT1G13420" 56.0562381637713 -3.12384805642595 0.362178824935576 -8.62515376756665 6.40065952280861e-18 9.99877038450046e-17
"AT1G13600" 26.0435154231781 3.31075068102931 0.468106368316575 7.07264610164474 1.52006803871329e-12 1.69323604043779e-11
"AT1G13609" 391.950155243769 -2.51479822218799 0.145601888964309 -17.2717417340955 7.67894623723867e-67 3.73223783425165e-65
"AT1G13610" 16.3690915166122 2.32870709055366 0.53750218683287 4.33246068127672 1.47452002301257e-05 7.3814988478511e-05
"AT1G13640" 297.364733853774 2.28658492978566 0.143833793721824 15.8974109673276 6.60380846036274e-57 2.80436473611138e-55
"AT1G13650" 362.413442722214 -3.11165262804786 0.15897942706438 -19.5726748140046 2.6443198249742e-85 1.55933409584083e-83
"AT1G13690" 800.901206179841 3.54722272029253 0.115601561375493 30.684903197549 9.05077813973012e-207 1.39893549072785e-204
"AT1G14040" 23.8112002041186 -1.71936571661199 0.432178925269581 -3.9783654780008 6.9390652576815e-05 0.000306984246999829
"AT1G14200" 1406.01752725914 5.02717852454391 0.118915062308295 42.2753722443556 0 0
"AT1G14205" 345.067993610169 5.18500245173943 0.205167778521884 25.2720114683426 6.48938492573741e-141 6.61837474905638e-139
"AT1G14210" 285.393432474003 2.16734182044793 0.141053096445824 15.3654324155894 2.79169786072208e-53 1.09749449074359e-51
"AT1G14360" 1171.84830546157 4.81143721020183 0.124745140030801 38.5701375541672 0 0
"AT1G14580" 40.7609038311151 -1.67377761284889 0.331029268573654 -5.05628284792127 4.27507143271605e-07 2.69397702211038e-06
"AT1G14600" 23.6069214307207 -2.11859396810756 0.468428807857391 -4.52276617614122 6.10366561266408e-06 3.25385001651983e-05
"AT1G14780" 35.687691667192 1.83355023244328 0.339332610665363 5.40340119049582 6.53889828920452e-08 4.5901405903203e-07
"AT1G14840" 133.511357511202 -1.76609718877091 0.217417662097649 -8.1230621823985 4.54566273073905e-16 6.39089361889499e-15
"AT1G14910" 180.414340490912 1.91988730917986 0.168428793085469 11.3988070211108 4.23887729476283e-30 1.02611343852308e-28
"AT1G14980" 4674.70233523125 3.51743579883873 0.0913818058255009 38.4916424781043 0 0
"AT1G15000" 34.1795056592863 -2.43938808834337 0.406774284454772 -5.9969083139389 2.0110952974812e-09 1.69475470632644e-08
"AT1G15002" 37.5073738382019 -2.21364032369066 0.374983931069747 -5.90329382215293 3.56314850370333e-09 2.92830087564918e-08
"AT1G15080" 16.3872710993771 -2.23443976343829 0.564081553575899 -3.96119984649993 7.4574083335209e-05 0.0003278177113225
"AT1G15085" 21.1272051689357 -2.30217334067852 0.507154150632683 -4.53939564096344 5.64156934312969e-06 3.02500437629352e-05
"AT1G15260" 82.7576688440356 -2.80014927900317 0.284298956106122 -9.84931255940996 6.90143876854217e-23 1.31906531301975e-21
"AT1G15410" 429.949548557646 2.88051285429956 0.134141837705378 21.4736349491959 2.74671664907853e-102 1.99277095662738e-100
"AT1G15415" 58.119331889478 2.25416694128152 0.323143951321509 6.97573614503079 3.04273319514937e-12 3.3122666474756e-11
"AT1G15550" 129.406198337545 4.01002877627518 0.242723126547448 16.5210000106492 2.59066745849825e-61 1.17215926735871e-59
"AT1G15860" 332.924537046805 1.545326776825 0.128646633267771 12.0121820336214 3.06645632135583e-33 8.14394509679187e-32
"AT1G15970" 183.196449374706 1.90381073608229 0.159954991961595 11.902165182437 1.15315843311946e-32 3.02066816928188e-31
"AT1G16030" 22555.455277521 8.48585071912311 0.513295951751493 16.532081911356 2.15567593527522e-61 9.77121960825571e-60
"AT1G16040" 775.689245197624 4.49118488345506 0.130548022066798 34.4025502060615 2.30952886283274e-259 4.59781006012742e-257
"AT1G16060" 59.0893275378491 -1.72647858292644 0.278193905411643 -6.2060259025868 5.43412254800004e-10 4.82815451904613e-09
"AT1G16090" 24.4247189007468 -2.35467248826647 0.471542677786427 -4.99355116554892 5.92790717792059e-07 3.66408271541366e-06
"AT1G16400" 48.4450529829547 -3.09309478054112 0.379190411270939 -8.15710178475755 3.43159193470839e-16 4.86582138434292e-15
"AT1G16410" 274.809663003147 -2.07729067969669 0.152335881750688 -13.6362533621355 2.43766431119661e-42 7.86786982932915e-41
"AT1G16515" 16.507124488886 -2.69263663849305 0.602403866923818 -4.46981964482239 7.82855823908303e-06 4.09961430512586e-05
"AT1G16630" 23.7674354281586 -3.28091410987663 0.561879017267766 -5.83918247353432 5.24575909172393e-09 4.21234962883349e-08
"AT1G17285" 20.5990141313074 1.9110515550844 0.443753258230581 4.30656343280613 1.65810396571581e-05 8.24413929806952e-05
"AT1G17460" 51.9411577761836 2.33075781667963 0.304286614741437 7.65974480560099 1.86302904159318e-14 2.36658895865473e-13
"AT1G17480" 20.966571002077 -2.91714702758627 0.55719278910017 -5.23543571390662 1.64596107575824e-07 1.09605944260754e-06
"AT1G17600" 25.6282240000121 2.06090193234278 0.413769596916084 4.98079594949251 6.33232815700915e-07 3.89374811433587e-06
"AT1G17830" 23.5390298076965 -2.02246536764128 0.448204805281213 -4.51236877385182 6.41075985426737e-06 3.40043359435727e-05
"AT1G17860" 758.926837814709 2.60931746244675 0.331409978030309 7.87338232226706 3.45179754191409e-15 4.59593268221146e-14
"AT1G17870" 7485.39620327132 7.26419122489265 0.113563487925738 63.965904513631 0 0
"AT1G18140" 18.6074374895472 -2.19466371654027 0.542491754448042 -4.04552456059582 5.22060916304463e-05 0.000236337746083983
"AT1G18260" 444.195758753901 2.03671659885169 0.119774655053898 17.0045707744695 7.59594808065266e-65 3.61424795386312e-63
"AT1G18265" 12.6500934264918 -2.84022735794882 0.708262445799021 -4.01013406089129 6.06842830277572e-05 0.000271410564907573
"AT1G18330" 542.954361888773 4.80267012054838 0.156482612702479 30.6913978339544 7.41371134698902e-207 1.15306379293639e-204
"AT1G18370" 42.0512435186422 -2.52089802338792 0.386700637319766 -6.51899112672878 7.07818406343889e-11 6.84572912626027e-10
"AT1G18400" 67.4261475136566 1.5368016524945 0.253433072785266 6.06393489059984 1.32830945430933e-09 1.13904137734279e-08
"AT1G18415" 86.471517615003 1.97955436411817 0.236725673836509 8.36222929281982 6.15440828968605e-17 9.12164683078245e-16
"AT1G18420" 83.0168750826856 2.12097266816937 0.248229291425331 8.544409307986 1.29195375594231e-17 1.9833602231107e-16
"AT1G18590" 100.464541405071 -4.23274459259101 0.357038428025624 -11.8551513236195 2.02358328218991e-32 5.26195088581984e-31
"AT1G18710" 64.7317355259967 -1.78992711025423 0.29214705334157 -6.12680186153205 8.96630138299924e-10 7.83449473019439e-09
"AT1G18740" 176.790346140167 2.25191819785176 0.169594372241945 13.2782601691473 3.09501943124669e-40 9.63949418605429e-39
"AT1G19020" 236.624950769574 3.87308936687916 0.183591151570565 21.0962747046689 8.60547591829412e-99 5.9651049645334e-97
"AT1G19230" 87.9701284810207 2.42991498731682 0.253545906949071 9.58372791955545 9.36039612137473e-22 1.70772329531092e-20
"AT1G19330" 49.6094405793996 -1.80298904778246 0.310238271482897 -5.81162678338946 6.18686506538471e-09 4.92514834139791e-08
"AT1G19400" 967.081781567956 2.38365401698656 0.114941907960184 20.7379019479323 1.57653429465734e-95 1.05746781462393e-93
"AT1G19490" 135.330827940493 2.22437304671366 0.202875213652015 10.9642425344727 5.67739558530125e-28 1.29854769430351e-26
"AT1G19530" 270.625234429284 3.4791035090692 0.174027036609959 19.9917413802018 6.49877927358215e-89 4.00302282730425e-87
"AT1G19610" 15.764189128747 2.5207417095556 0.558228936289417 4.51560559778776 6.313607531049e-06 3.35427248954215e-05
"AT1G20190" 77.8113029271238 -3.83591104930563 0.358945312727601 -10.68661691152 1.17582021516335e-26 2.58254951935922e-25
"AT1G20220" 666.636618174747 1.95141195375212 0.121935558047883 16.0036332714844 1.20531042693677e-57 5.16250429850629e-56
"AT1G20350" 53.6025536418797 2.64984777508211 0.307483688681501 8.61784827170749 6.82240010507495e-18 1.06308970954784e-16
"AT1G20440" 10001.4939450365 3.3875221759873 0.105793743350779 32.02006157165 5.73362199627083e-225 9.70620295082991e-223
"AT1G20450" 2693.89882344158 2.86975911174804 0.109435550510307 26.2232802628224 1.44231186128648e-151 1.6389009437495e-149
"AT1G20490" 28.8493628825684 -2.15151602180706 0.425668742408015 -5.05443742388953 4.31661255394491e-07 2.7167148053849e-06
"AT1G20510" 28.69282407006 -1.80289619862227 0.403145397762505 -4.47207436480365 7.74644777561335e-06 4.06003270632136e-05
"AT1G20640" 984.629474592817 4.79591811730734 0.150719002129096 31.8202618751382 3.39559138518687e-222 5.63328610802501e-220
"AT1G20650" 284.897110275617 1.66620214737446 0.135539708564196 12.2930922976368 9.86584787509928e-35 2.71884412371922e-33
"AT1G20690" 24.033909972244 -2.76587291150593 0.513836412211208 -5.38278885220194 7.33405515632426e-08 5.11513347996438e-07
"AT1G20691" 24.033909972244 -2.76587291150593 0.513836412211208 -5.38278885220194 7.33405515632426e-08 5.11513347996438e-07
"AT1G20693" 487.428251511328 -2.59634436866038 0.136094027312101 -19.0775776126181 3.87821393188209e-81 2.17363409222716e-79
"AT1G21010" 74.1294291137593 2.44884978902609 0.253098127460543 9.67549548310214 3.83230739725443e-22 7.14359322701697e-21
"AT1G21100" 123.878705132032 -1.76459695288746 0.202403577073264 -8.71821031230458 2.82633604262544e-18 4.48840921638379e-17
"AT1G21110" 40.2952778334605 -3.47101922148215 0.451594267279407 -7.68614544731275 1.51634114868621e-14 1.93707132880166e-13
"AT1G21120" 10.9352685202867 -3.15323127803735 0.793496525373657 -3.97384383826065 7.07219408746891e-05 0.000312374067920951
"AT1G21140" 36.5035965752744 1.84297486505713 0.348582069132038 5.28706157963345 1.24296805994066e-07 8.42125242897452e-07
"AT1G21350" 650.686036133581 2.04518588754135 0.10790137274187 18.9542156468574 4.07585259947948e-80 2.25896641287409e-78
"AT1G21390" 41.7376968728067 -2.14537079226928 0.367956885779914 -5.83049502585608 5.52631863242095e-09 4.42194338160113e-08
"AT1G21400" 113.318083655926 -1.50935133993025 0.210491393049223 -7.17060834680918 7.46652268049218e-13 8.55453116501141e-12
"AT1G21460" 285.232074223832 3.55928394964672 0.182225490765045 19.5323054678224 5.8345032172213e-85 3.43242582885466e-83
"AT1G21529" 12.2184312679745 7.49156455772136 1.27312534745579 5.88438881740314 3.99527603950178e-09 3.25761612853873e-08
"AT1G21550" 1293.99333401307 8.12756344991821 0.25352947424144 32.057666960561 1.71659387794356e-225 2.9258519625086e-223
