"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"AT1G06002" 130.976387748521 -2.19599601354625 0.209122271186354 -10.501014555209 8.5456659786532e-26 1.59922925721061e-24
"AT1G06030" 110.227885120269 8.2385530451443 0.849970922730653 9.69274692206738 3.23703162392071e-22 5.30560313377933e-21
"AT1G06083" 67.0656999420123 1.67029552679889 0.259136513279621 6.44562013148859 1.15128691832118e-10 9.46666173606503e-10
"AT1G06337" 34.0600115928038 3.86625323141017 0.434312643523364 8.90200478633359 5.48469034600907e-19 7.84111534875292e-18
"AT1G06547" 6.94391473132406 -5.82665005838195 1.3101025015272 -4.4474764772907 8.68849699894236e-06 3.87179940047876e-05
"AT1G07090" 21.7276692749059 -2.46527876965679 0.49297199937051 -5.00084948598455 5.70782605973563e-07 3.02910509116206e-06
"AT1G07119" 16.4971222876057 -2.234908295431 0.532193382114708 -4.19942894921097 2.67588977927851e-05 0.000109484020386405
"AT1G07128" 24.659169973255 -2.27614991183765 0.448244281057255 -5.0779229273578 3.8158341637087e-07 2.07566472089731e-06
"AT1G07130" 24.3206386584492 -2.25163032374305 0.45044083240819 -4.99872605177726 5.77103240065382e-07 3.06043803878791e-06
"AT1G07330" 43.7785503182913 4.86384110112099 0.488251081312649 9.96176206726401 2.24055864737635e-23 3.8229965465489e-22
"AT1G07350" 6455.96690742918 5.23333660514362 0.0923039043274797 56.6968065248526 0 0
"AT1G07400" 49896.9831837505 9.09166850184119 0.674487739342362 13.4793680767359 2.06871022163459e-41 5.79475436288876e-40
"AT1G07410" 170.042251720736 3.92100899866588 0.223609966381537 17.5350368416746 7.73994295978545e-69 3.40572939218504e-67
"AT1G07477" 30.0392984219523 -1.89049795795347 0.389916146493555 -4.84847312673346 1.24415381211032e-06 6.31726346691014e-06
"AT1G07500" 670.939159546749 6.48080281247469 0.505423576525124 12.8225178117557 1.2265194763084e-37 3.17727636371546e-36
"AT1G07510" 1178.36686111326 3.40103739475154 0.106587311551974 31.9084640116205 2.03764660527115e-223 3.16337460656356e-221
"AT1G07530" 207.592251696746 1.51245095870118 0.15299166255619 9.88583909365454 4.79547269633025e-23 8.08846178964043e-22
"AT1G07670" 400.789746785086 2.52654128296559 0.143686094615081 17.5837563804201 3.28101153073267e-69 1.45240761435747e-67
"AT1G07890" 6596.70827013366 2.05417546677846 0.0895208225552648 22.9463426289491 1.60273344503071e-116 1.1977036879899e-114
"AT1G07943" 12.1041764458861 3.16012266347592 0.65152347563634 4.85035886142007 1.23238300727826e-06 6.26421106650893e-06
"AT1G08003" 157.682428179023 1.97937590872471 0.178952809773186 11.060881979073 1.94178636968893e-28 3.95260207938988e-27
"AT1G08280" 26.664235465559 -2.166703615236 0.422281299184594 -5.1309485393263 2.88285724174628e-07 1.59559598027358e-06
"AT1G08290" 65.2219754111684 1.65031968706676 0.250789859685425 6.58048809922707 4.6890636558251e-11 4.00815852239877e-10
